pxd	run	sample_base	fraction_id	pattern_type	group_size
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a_F05	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a	05	explicit_f	5
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a_F06	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a	06	explicit_f	5
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a_F08	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a	08	explicit_f	5
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a_F09	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_a	09	explicit_f	5
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F01	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	01	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F03	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	03	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F04	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	04	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F05	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	05	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F06	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	06	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F07	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	07	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F08	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	08	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F09	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	09	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b_F10	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH5-5_b	10	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F01	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	01	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F02	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	02	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F03	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	03	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F04	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	04	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F06	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	06	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F07	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	07	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F08	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	08	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F09	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	09	explicit_f	9
PXD005252	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9_F10	20150407_QE2_nlc1_BTW_SA_mm_clone8_E3_acK_pH9	10	explicit_f	9
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F01	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	01	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F02	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	02	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F03	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	03	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F04	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	04	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F05	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	05	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F06	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	06	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F07	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	07	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F08	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	08	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F09	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	09	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5_F10	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH4-5	10	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F01	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	01	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F02	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	02	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F03	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	03	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F04	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	04	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F05	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	05	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F06	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	06	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F07	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	07	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F08	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	08	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F09	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	09	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5_F10	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH5-5	10	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F01	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	01	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F02	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	02	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F03	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	03	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F04	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	04	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F05	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	05	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F06	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	06	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F07	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	07	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F08	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	08	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F09	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	09	explicit_f	10
PXD005252	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9_F10	20160401_QE2_nLC1_BTW_SA_mm_clone8_E1_HpH_proteome_pH9	10	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F01	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	01	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F02	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	02	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F04	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	04	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F05	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	05	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F06	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	06	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F07	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	07	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F08	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	08	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F09	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	09	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome_F10	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH4-5_proteome	10	explicit_f	9
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F01	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	01	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F02	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	02	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F03	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	03	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F04	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	04	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F05	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	05	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F06	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	06	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F07	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	07	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F08	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	08	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F09	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	09	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome_F10	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH5-5_proteome	10	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F01	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	01	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F02	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	02	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F03	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	03	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F04	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	04	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F05	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	05	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F06	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	06	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F07	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	07	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F08	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	08	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F09	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	09	explicit_f	10
PXD005252	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome_F10	20160409_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp2_pH9_proteome	10	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F01	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	01	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F02	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	02	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F03	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	03	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F04	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	04	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F05	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	05	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F06	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	06	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F07	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	07	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F08	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	08	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F09	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	09	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome_F10	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH4-5_proteome	10	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F01	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	01	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F02	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	02	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F03	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	03	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F04	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	04	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F05	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	05	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F06	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	06	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F07	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	07	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F08	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	08	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F09	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	09	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome_F10	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH5-5_proteome	10	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F01	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	01	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F02	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	02	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F03	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	03	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F04	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	04	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F05	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	05	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F06	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	06	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F07	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	07	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F08	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	08	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F09	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	09	explicit_f	10
PXD005252	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome_F10	20160412_QE1_UPLC3_BTW_SA_mm_Clone8_HpH_Exp3_pH9_proteome	10	explicit_f	10
PXD005252	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX_F01	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX	01	explicit_f	5
PXD005252	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX_F02	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX	02	explicit_f	5
PXD005252	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX_F03	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX	03	explicit_f	5
PXD005252	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX_F05	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX	05	explicit_f	5
PXD005252	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX_F06	20160727_QE1_nlc2_BAL_SA_clone8_E2_CBP112_1shot-AcK_SCX	06	explicit_f	5
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F01	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	01	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F03	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	03	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F04	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	04	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F05	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	05	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F06	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	06	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F07	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	07	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F08	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	08	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F09	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	09	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F10	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	10	explicit_f	10
PXD005252	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9_F11	20160729_QE1_nlc2_BTW_SA_clone8_CBP112_E2_HpH_ph9	11	explicit_f	10
PXD005252	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2_F01	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2	01	explicit_f	8
PXD005252	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2_F02	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2	02	explicit_f	8
PXD005252	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2_F03	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2	03	explicit_f	8
PXD005252	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2_F04	20171121_QE1_nLC2_BTW_SA_mm_C8_R_acK_IP2	04	explicit_f	8
