pxd,cohort,agent,field,old_values,new_values,lin,string_identical
PXD036023,abstract_only,BiologicalAgent,disease_state,"[""helicobacter pylori infection"", ""normal""]","[""helicobacter pylori infection"", ""normal""]",1.0,True
PXD046405,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046405,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD046462,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046462,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD046462,abstract_only,BiologicalAgent,cell_type,"[""renal epithelial cells""]","[""epithelial cell"", ""renal epithelial cells""]",1.0,False
PXD046462,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD046462,abstract_only,BiologicalAgent,cell_line,"[""htert-rpe1""]","[""htert-rpe1""]",1.0,True
PXD046550,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046550,with_methods,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD046550,with_methods,BiologicalAgent,disease_state,"[""kidney transplant"", ""normal""]","[""bacterial infection"", ""kidney transplant"", ""normal""]",1.0,False
PXD046676,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046676,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD046676,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""acute ischemic stroke""]",0.0,False
PXD046754,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD046754,abstract_only,BiologicalAgent,cell_type,"[""macrophages""]","[""immortalized mouse macrophages"", ""macrophage""]",1.0,False
PXD046846,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046846,with_methods,BiologicalAgent,tissue,"[""bone""]","[""bone""]",,True
PXD046846,with_methods,BiologicalAgent,cell_type,"[""ewing sarcoma cells""]","[""ewing sarcoma cell"", ""extracellular vesicle""]",1.0,False
PXD046846,with_methods,BiologicalAgent,disease_state,"[""ewing sarcoma""]","[""peripheral primitive neuroectodermal tumor""]",0.8252902183233405,False
PXD046846,with_methods,BiologicalAgent,cell_line,"[""tc-71""]","[""tc-71""]",1.0,True
PXD047040,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD047040,with_methods,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD047040,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD047111,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD047111,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD047111,abstract_only,BiologicalAgent,cell_type,"[""kidney cell""]","[""kidney cell""]",1.0,True
PXD047111,abstract_only,BiologicalAgent,cell_line,"[""hek293""]","[""hek293""]",1.0,True
PXD047228,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD047228,abstract_only,BiologicalAgent,cell_type,"[""cell""]","[""cell culture""]",0.9902223715143689,False
PXD047228,abstract_only,BiologicalAgent,cell_line,"[""293t cells""]","[""293t cells""]",1.0,True
PXD047367,with_methods,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD047367,with_methods,BiologicalAgent,tissue,"[""cornea""]","[""cornea""]",1.0,True
PXD047367,with_methods,BiologicalAgent,disease_state,"[""corneal neovascularization""]","[""alkali burns""]",0.0,False
PXD047507,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD047507,with_methods,BiologicalAgent,tissue,"[""synovial joint""]","[""synovial tissue""]",0.0,False
PXD047507,with_methods,BiologicalAgent,disease_state,"[""aseptic implant loosening"", ""periprosthetic joint infection"", ""septic implant loosening""]","[""aseptic implant loosening"", ""periprosthetic joint infection (pji)""]",0.7880663834683349,False
PXD047613,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD047823,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD047823,with_methods,BiologicalAgent,tissue,"[""liver""]","[""liver""]",1.0,True
PXD047823,with_methods,BiologicalAgent,cell_type,"[""hepatocyte""]","[""hepatocyte""]",1.0,True
PXD047823,with_methods,BiologicalAgent,disease_state,"[""aatd"", ""algs"", ""biliary atresia"", ""normal"", ""pfic3""]","[""aatd"", ""algs"", ""biliary atresia"", ""cholestasis"", ""pfic3""]",0.7660289777580463,False
PXD048018,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""saccharomyces cerevisiae""]","[""saccharomyces cerevisiae""]",0.5,False
PXD048018,abstract_only,BiologicalAgent,cell_type,"[""t cells""]","[""cell line cell""]",0.5383489217854314,False
PXD048018,abstract_only,BiologicalAgent,disease_state,"[""cancer""]","[""disease free""]",0.6340597643372875,False
PXD048361,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD048361,with_methods,BiologicalAgent,tissue,"[""gingiva""]","[""gum""]",1.0,False
PXD048361,with_methods,BiologicalAgent,cell_type,"[""fibroblast""]","[""epithelial cell"", ""fibroblasts""]",1.0,False
PXD048361,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD048361,with_methods,BiologicalAgent,cell_line,"[""hgf-1""]","[""hgf-1""]",1.0,True
PXD048511,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD048511,abstract_only,BiologicalAgent,disease_state,"[""neuroblastoma""]","[""neuroblastoma""]",1.0,True
PXD048603,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD048603,with_methods,BiologicalAgent,tissue,"[""cervix""]","[""cervix"", ""neuroblastoma""]",,False
PXD048603,with_methods,BiologicalAgent,cell_type,"[""neuroblastoma cell""]","[""epithelial cell"", ""neuroblastoma-derived cell""]",1.0,False
PXD048603,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""cervical adenocarcinoma"", ""neuroblastoma""]",0.0625845487981113,False
PXD048603,with_methods,BiologicalAgent,cell_line,"[""hela"", ""sh-sy5y""]","[""hela"", ""sh-sy5y""]",1.0,True
PXD048682,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""rattus norvegicus""]","[""homo sapiens""]",0.5,False
PXD048682,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD048682,abstract_only,BiologicalAgent,cell_type,"[""cd4+ t-cells""]","[""t cell""]",0.8726819628225376,False
PXD048682,abstract_only,BiologicalAgent,disease_state,"[""multiple sclerosis""]","[""normal""]",0.05954774314637804,False
PXD048840,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD048840,with_methods,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD048840,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]",1.0,True
PXD048840,with_methods,BiologicalAgent,disease_state,"[""lung adenocarcinoma""]","[""lung adenocarcinoma""]",1.0,True
PXD048840,with_methods,BiologicalAgent,cell_line,"[""a549""]","[""a549""]",1.0,True
PXD048934,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD048934,with_methods,BiologicalAgent,cell_type,"[""myeloid cell"", ""t cell""]","[""myeloid cell"", ""t cell""]",1.0,True
PXD048934,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""cervical adenocarcinoma"", ""normal"", ""t-cell lymphoma""]",1.0,False
PXD048934,with_methods,BiologicalAgent,cell_line,"[""hl60"", ""jurkat""]","[""hl60"", ""jurkat""]",1.0,True
PXD049067,with_methods,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD049067,with_methods,BiologicalAgent,tissue,"[""epididymis""]","[""epididymis""]",1.0,True
PXD049067,with_methods,BiologicalAgent,cell_type,"[""sperm""]","[""sperm""]",1.0,True
PXD049067,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD049249,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD049249,abstract_only,BiologicalAgent,cell_type,"[""cancer-associated fibroblasts"", ""monocytes""]","[""fibroblast"", ""monocyte""]",0.8722904504142548,False
PXD049249,abstract_only,BiologicalAgent,disease_state,"[""germ cell tumors""]","[""embryonal carcinoma"", ""germ cell cancer"", ""seminoma"", ""teratoma""]",0.8191387689582946,False
PXD049249,abstract_only,BiologicalAgent,cell_line,"[""thp-1""]","[""thp-1""]",1.0,True
PXD050085,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD050085,with_methods,BiologicalAgent,tissue,"[""cervix""]","[""cervix""]",,True
PXD050085,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""cervical epithelial cell""]",0.8769187091504953,False
PXD050085,with_methods,BiologicalAgent,disease_state,"[""cervical adenocarcinoma""]","[""cervical adenocarcinoma""]",1.0,True
PXD050085,with_methods,BiologicalAgent,cell_line,"[""cos-7"", ""hela""]","[""hela""]",0.5,False
PXD050260,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD050260,abstract_only,BiologicalAgent,tissue,"[""breast""]","[""breast""]",1.0,True
PXD050260,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]",1.0,True
PXD050260,abstract_only,BiologicalAgent,disease_state,"[""breast carcinoma""]","[""breast cancer""]",0.9880989524001719,False
PXD050260,abstract_only,BiologicalAgent,cell_line,"[""hcc1806"", ""mcf-7"", ""mda-mb-468""]","[""hcc1806"", ""mcf-7"", ""mda-mb-468""]",1.0,True
PXD050402,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD050402,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD050625,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD050625,abstract_only,BiologicalAgent,cell_type,"[""bone-marrow-derived macrophage"", ""macrophage""]","[""macrophage""]",1.0,False
PXD050625,abstract_only,BiologicalAgent,disease_state,"[""infection""]","[""normal""]",0.0790371572073483,False
PXD050844,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD050844,abstract_only,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD050844,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""lung cancer cells""]",0.0,False
PXD050844,abstract_only,BiologicalAgent,disease_state,"[""lung adenocarcinoma""]","[""lung adenocarcinoma"", ""non-small-cell lung cancer""]",1.0,False
PXD051016,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051016,abstract_only,BiologicalAgent,tissue,"[""brain""]","[""brain""]",1.0,True
PXD051016,abstract_only,BiologicalAgent,cell_type,"[""dopaminergic neurons""]","[""dopaminergic neurons""]",1.0,True
PXD051016,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD051174,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051174,abstract_only,BiologicalAgent,tissue,"[""placenta""]","[""placenta""]",1.0,True
PXD051174,abstract_only,BiologicalAgent,disease_state,"[""normal"", ""preeclampsia""]","[""normal"", ""preeclampsia""]",1.0,True
PXD051393,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]",1.0,True
PXD051393,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""cervix carcinoma""]",0.0644193554008913,False
PXD051706,abstract_only,BiologicalAgent,tissue,"[""mammary""]","[""breast""]",0.9415205645760354,False
PXD051803,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051803,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD051803,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD051962,abstract_only,BiologicalAgent,species,"[""escherichia coli""]","[""escherichia coli""]",1.0,True
PXD052083,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD052083,with_methods,BiologicalAgent,tissue,"[""bone marrow"", ""kidney""]","[""kidney""]",0.5867909166048678,False
PXD052083,with_methods,BiologicalAgent,cell_type,"[""hematopoietic"", ""kidney""]","[""epithelial cell""]",0.404754583277003,False
PXD052083,with_methods,BiologicalAgent,cell_line,"[""hap1"", ""hek293""]","[""hek293""]",0.5,False
PXD052305,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD052305,with_methods,BiologicalAgent,tissue,"[""lung""]","[""breast"", ""cervix"", ""liver"", ""lung""]",1.0,False
PXD052305,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""cervical epithelial cell"", ""epithelial cell"", ""hepatocyte"", ""lung epithelial cell""]",1.0,False
PXD052305,with_methods,BiologicalAgent,disease_state,"[""lung adenocarcinoma""]","[""breast carcinoma"", ""cervical adenocarcinoma"", ""gastrointestinal stromal tumor"", ""hepatoma"", ""lung adenocarcinoma""]",1.0,False
PXD052305,with_methods,BiologicalAgent,cell_line,"[""a549""]","[""a549"", ""a549/ddp"", ""hela"", ""hepg2"", ""mcf-7""]",1.0,False
PXD052666,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD052666,with_methods,BiologicalAgent,tissue,"[""brain""]","[""cerebrospinal fluid""]",0.06164978210545236,False
PXD052666,with_methods,BiologicalAgent,disease_state,"[""acute lymphoblastic leukemia"", ""brain tumors"", ""normal""]","[""acute leukemia""]",0.47691949632759173,False
PXD052809,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD052809,with_methods,BiologicalAgent,tissue,"[""liver""]","[""liver""]",1.0,True
PXD052809,with_methods,BiologicalAgent,cell_type,"[""hepatic stellate cell""]","[""fibroblast"", ""hepatic stellate cell""]",1.0,False
PXD052809,with_methods,BiologicalAgent,disease_state,"[""liver fibrosis""]","[""liver fibrosis""]",1.0,True
PXD052809,with_methods,BiologicalAgent,cell_line,"[""lx-2""]","[""lx-2""]",,True
PXD053228,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD053228,with_methods,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD053228,with_methods,BiologicalAgent,cell_type,"[""natural killer cell"", ""t-cell""]","[""granular lymphocyte"", ""lymphocyte"", ""nk cell"", ""t-cell""]",1.0,False
PXD053228,with_methods,BiologicalAgent,disease_state,"[""lgll"", ""nk-lgll"", ""t-lgll""]","[""lgll"", ""nk-lgll"", ""t-cell large granular lymphocyte leukemia""]",1.0,False
PXD053228,with_methods,BiologicalAgent,cell_line,"[""motn-1"", ""nkl""]","[""khyg-1"", ""motn-1"", ""nk-92"", ""nkl""]",1.0,False
PXD053362,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD053362,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD053362,abstract_only,BiologicalAgent,cell_type,"[""glomerular cell""]","[""glomerular cell"", ""tubulointerstitium cell""]",1.0,False
PXD053362,abstract_only,BiologicalAgent,disease_state,"[""focal segmental glomerulosclerosis"", ""minimal change disease"", ""nephrotic syndrome""]","[""focal segmental glomerulosclerosis"", ""minimal change disease""]",0.8648827662152684,False
PXD053579,with_methods,BiologicalAgent,species,"[""escherichia coli""]","[""escherichia coli""]",1.0,True
PXD053579,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""disease free""]",0.06580369820027723,False
PXD054002,abstract_only,BiologicalAgent,species,"[""arabidopsis thaliana""]","[""arabidopsis thaliana""]",1.0,True
PXD054002,abstract_only,BiologicalAgent,cell_type,"[""cell culture""]","[""cell cultures""]",1.0,False
PXD054119,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""homo sapiens""]",0.0,False
PXD054119,abstract_only,BiologicalAgent,tissue,"[""ovary""]","[""cervical region""]",0.0678490222876694,False
PXD054119,abstract_only,BiologicalAgent,cell_type,"[""germ cells"", ""oocytes""]","[""germ cells"", ""somatic cells""]",0.9228721639707534,False
PXD054298,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD054298,abstract_only,BiologicalAgent,cell_type,"[""immune cell"", ""neural cell""]","[""embryonic stem cell""]",0.13605984343373087,False
PXD054388,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD054388,abstract_only,BiologicalAgent,cell_type,"[""neural progenitors"", ""pluripotent stem cells""]","[""hipsc"", ""pluripotent stem cell""]",0.7209911746058336,False
PXD054667,abstract_only,BiologicalAgent,species,"[""drosophila melanogaster"", ""mus musculus""]","[""homo sapiens""]",0.0,False
PXD054722,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD054722,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD054722,abstract_only,BiologicalAgent,cell_type,"[""kidney cell""]","[""kidney cell""]",1.0,True
PXD054722,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD054722,abstract_only,BiologicalAgent,cell_line,"[""hek293""]","[""hek293""]",1.0,True
PXD055375,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD055375,abstract_only,BiologicalAgent,cell_type,"[""acute lymphoblastic leukemia cell type"", ""ovarian cancer cell type""]","[""epithelial cell""]",0.1541594134255871,False
PXD055375,abstract_only,BiologicalAgent,disease_state,"[""acute lymphoblastic leukemia"", ""ovarian cancer""]","[""acute leukemia"", ""malignant neoplasm of ovary""]",0.9551989369360955,False
PXD055898,abstract_only,BiologicalAgent,species,"[""saccharomyces cerevisiae""]","[""saccharomyces cerevisiae""]",1.0,True
PXD055898,abstract_only,BiologicalAgent,cell_type,"[""ribosome""]","[""ribosomal 60s subunit""]",0.8997924136103946,False
