pxd	run	coverage	scoring_mode	tissue_assigned	label_source	k	hamlet_terms	pred_tissue	confidence	chosen_conf	chosen_rank	mlmarker_agrees	in_training	native	material_type	disease_state
PXD000561	PXD000561-Sample 67	0.3872	predict_proba	Brain	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Brain	0.4315	0.4315	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 68	0.6282	predict_proba	Testis	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Testis	0.8817	0.8817	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 69	0.5141	predict_proba	Lung	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Lung	0.0957	0.0957	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 7	0.2066	predict_proba	Heart	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Heart	0.5419	0.5419	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 70	0.3434	predict_proba	Esophagus	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Esophagus	0.1844	0.1844	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 71	0.4628	predict_proba	Urinary bladder	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Urinary bladder	0.2069	0.2069	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 72	0.4638	predict_proba	Colon	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Colon	0.1896	0.1896	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 73	0.4104	predict_proba	Heart	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Heart	0.5405	0.5405	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 74	0.529	predict_proba	Testis	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Testis	0.0965	0.0965	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 75	0.527	predict_proba	Testis	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Monocytes	0.1999	0.0506	5.0	False	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 76	0.4673	predict_proba	Lung	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Monocytes	0.244	0.0554	3.0	False	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 77	0.5494	predict_proba		unresolved (no candidate in top-5)	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Monocytes	0.1694			False	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 78	0.5672	predict_proba	Testis	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Monocytes	0.239	0.0607	4.0	False	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 79	0.3925	predict_proba	Placenta	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Placenta	0.5523	0.5523	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 8	0.292	predict_proba	Kidney	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Kidney	0.6064	0.6064	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 80	0.4399	predict_proba	Brain	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Brain	0.8767	0.8767	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 81	0.3213	predict_proba	Heart	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Heart	0.7053	0.7053	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 82	0.5349	predict_proba	Liver	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Liver	0.9687	0.9687	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 83	0.3618	predict_proba	Liver	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Liver	0.8615	0.8615	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 84	0.4661	predict_proba	Colon	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Colon	0.5111	0.5111	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 85	0.4745	predict_proba	Brain	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Brain	0.9268	0.9268	1.0	True	True	True	tissue; primary cells	healthy
PXD000561	PXD000561-Sample 9	0.2771	predict_proba	Kidney	HAMLET list + MLMarker choice	14	['heart', 'ovary', 'urinary bladder', 'frontal lobe', 'lung', 'placenta', 'gallbladder', 'rectum', 'spinal cord', 'colon', 'prostate gland', 'retina', 'pancreas', 'liver', 'adrenal gland', 'Gut', 'kidney', 'brain', 'esophagus', 'testis']	Kidney	0.601	0.601	1.0	True	True	True	tissue; primary cells	healthy
PXD001985	CF4CF5_20C	0.1	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Esophagus	0.1786			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_10C	0.1171	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Esophagus	0.1762			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_15C	0.1226	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Nasal Polyps	0.2508			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_20C	0.1218	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Esophagus	0.1264			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_25C	0.1082	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Esophagus	0.161			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_30C	0.1034	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Nasal Polyps	0.1107			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_40C	0.1042	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Nasal Polyps	0.2158			False	True	True	biofluid; primary cells	diseased
PXD001985	HC_SET1_50C	0.1024	predict_proba	Lung	HAMLET single tissue	1	['lung', 'sputum']	Salivary gland	0.1164			False	True	True	biofluid; primary cells	diseased
PXD003323	EMT-ITRAQ-19-1	0.1037	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1566	0.0889	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-21-1	0.1781	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1011	0.0758	4.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-21-1_1	0.1681	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.0826	0.075	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-22-1	0.1151	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.123	0.0903	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-23-1	0.2328	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.0932	0.0932	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-23-1_1	0.228	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Ovary	0.0875	0.0821	3.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-24-1	0.1189	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1366	0.0812	3.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-24-2	0.1057	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1174	0.0978	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-25-1	0.273	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Monocytes	0.0931	0.0863	3.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-26-1	0.273	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Thyroid	0.1079	0.0766	5.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-26-2	0.202	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.0968	0.0968	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-26-2_1	0.2434	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1063	0.0997	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-27-1	0.2763	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Thyroid	0.1742	0.069	4.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-27-1_1	0.2915	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.129	0.0886	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-27-2	0.25	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.0887	0.0887	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-28-1	0.2709	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1123	0.0808	4.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-28-1_1	0.2885	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1305	0.08	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-28-2	0.2623	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.152	0.0874	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-29-1	0.2863	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.1109	0.1109	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-29-2	0.2701	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.1024	0.1024	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-30-1	0.2935	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.1102	0.1102	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-30-2	0.2825	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1124	0.096	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-31-1	0.3091	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.107	0.0848	3.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-32-1	0.3205	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.1051	0.1051	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-32-2	0.2775	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Lung	0.0858	0.0858	1.0	True	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-33-1	0.3002	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Kidney	0.1049			False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-33-2	0.2753	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Ovary	0.085	0.0746	3.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-34-2	0.2541	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.0996	0.087	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-ITRAQ-35-2	0.2546	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1258	0.0891	3.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-iTRAQ-31-2	0.151	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1113	0.1092	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-iTRAQ-31-3	0.144	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1036	0.0955	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-iTRAQ-34-1	0.284	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1271	0.0846	2.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD003323	EMT-iTRAQ-35-1	0.2572	predict_proba	Lung	HAMLET single tissue	1	['airway', 'lung']	Bone marrow	0.1245	0.0772	4.0	False	False	False	immortalized primary cell line; primary cells	mixed
PXD004355	150729_Long_polyWAX_BrainSol_sol_1uL_0_4ulmin_1200min	0.1898	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7275	0.7275	1.0	True	True	False		unknown
PXD004355	150729_Long_polyWAX_BrainSol_sol_1uL_0_4ulmin_600min	0.1666	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8244	0.8244	1.0	True	True	False		unknown
PXD004355	150729_Long_polyWAX_Brain_sol_1uL_0_4ulmin_280min	0.1353	predict_proba	Brain	SDRF / run name	1	['brain']	Brain	0.6744	0.6744	1.0	True	True	False		unknown
PXD005554	150603_121_AN_G138_C2	0.1318	predict_proba	Ovary	HAMLET single tissue	1	['mammary gland', 'breast', 'ovary', 'omentum']	Lung	0.0998			False	False	True	tissue	mixed
PXD005554	150603_121_AN_G138_S2	0.3353	predict_proba	Ovary	HAMLET single tissue	1	['mammary gland', 'breast', 'ovary', 'omentum']	Kidney	0.1278	0.0504	4.0	False	False	True	tissue	mixed
PXD005554	160310_210_AN_4	0.1728	predict_proba	Ovary	HAMLET single tissue	1	['mammary gland', 'breast', 'ovary', 'omentum']	Kidney	0.1125	0.0555	4.0	False	False	True	tissue	mixed
PXD005554	160315_210_AN_10	0.1387	predict_proba	Ovary	HAMLET single tissue	1	['mammary gland', 'breast', 'ovary', 'omentum']	Lung	0.1234	0.0538	5.0	False	False	True	tissue	mixed
PXD005554	160403_210_AN_5	0.1328	predict_proba	Ovary	HAMLET single tissue	1	['mammary gland', 'breast', 'ovary', 'omentum']	Lung	0.1246	0.0891	3.0	False	False	True	tissue	mixed
PXD005693	151112-MClass-15-3405-01-AKZ	0.1194	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.2054	0.2054	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3406-01-AKZ	0.2169	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.1139	0.1139	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3407-01-AKZ	0.1219	predict_proba		unresolved (no candidate in top-5)	2	['colon', 'liver']	Ovary	0.1059			False	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3408-01-AKZ	0.1353	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.1595	0.1595	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3409-01-AKZ	0.1673	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.3439	0.3439	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3410-01-AKZ	0.2077	predict_proba		unresolved (no candidate in top-5)	2	['colon', 'liver']	Monocytes	0.1411			False	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3411-01-AKZ	0.1836	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.3281	0.3281	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3412-01-AKZ	0.2624	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.1457	0.1457	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3413-01-AKZ	0.2173	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.3422	0.3422	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3414-01-AKZ	0.2959	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.1573	0.1573	1.0	True	True	True	tissue; biofluid	diseased
PXD005693	151112-MClass-15-3415-01-AKZ	0.2117	predict_proba	Colon	HAMLET list + MLMarker choice	2	['colon', 'liver']	Colon	0.3107	0.3107	1.0	True	True	True	tissue; biofluid	diseased
