pxd,agent,field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
PXD009350,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD009350,BiologicalAgent,tissue,blood,blood plasma,SEMANTIC_CANDIDATE,0.7394989728927612,UBERON:0000178,UBERON:0001969,
PXD009350,BiologicalAgent,disease_state,obese,obesity,SEMANTIC_CANDIDATE,0.9558349847793579,,MONDO:0011122,
PXD009350,BiologicalAgent,disease_state,overweight,overweight,EXACT_LEXICAL,1.0,,,
PXD009350,BiologicalAgent,sample_source,patient plasma,patient plasma,EXACT_LEXICAL,1.0,,,
PXD009350,BiologicalAgent,sex,1448 females and 584 males,1448 females and 584 males,EXACT_LEXICAL,1.0,,,
PXD009350,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD009426,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD009426,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD009426,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD009500,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD009500,BiologicalAgent,cell_type,bone marrow stromal cells,stromal cell,SEMANTIC_CANDIDATE,0.7743624448776245,,CL:0000499,
PXD009500,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD009500,BiologicalAgent,sample_source,bone marrow aspirates,bone marrow aspirate,SEMANTIC_CANDIDATE,0.9925074577331543,,,
PXD009578,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,species,rattus norvegicus,rattus norvegicus,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,tissue,brain,brain,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,tissue,cerebellum,cerebellum,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,disease_state,neuroblastoma,neuroblastoma,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,sample_source,patient serum,patient serum,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,sex,female,female,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,sex,male,8 males,SEMANTIC_CANDIDATE,0.716713547706604,,,
PXD009578,BiologicalAgent,strain,sprague-dawley,sprague-dawley,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,developmental_stage,adult,adult,EXACT_LEXICAL,1.0,,,
PXD009578,BiologicalAgent,developmental_stage,postnatal,postnatal,EXACT_LEXICAL,1.0,,,
PXD009646,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD009646,BiologicalAgent,tissue,cerebrospinal fluid,cerebrospinal fluid,EXACT_LEXICAL,1.0,,,
PXD009646,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD009646,BiologicalAgent,sample_source,donor csf,commercial pooled csf,SEMANTIC_CANDIDATE,0.7353513836860657,,,
PXD009646,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD009760,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD009760,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD009900,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD009900,BiologicalAgent,tissue,lung,lung,EXACT_LEXICAL,1.0,,,
PXD009900,BiologicalAgent,cell_type,epithelial cell,epithelial cell,EXACT_LEXICAL,1.0,,,
PXD009900,BiologicalAgent,disease_state,lung adenocarcinoma,lung cancer,EXPANDED_BROADER,0.9,MONDO:0005061,MONDO:0008903,3
PXD009900,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD009900,BiologicalAgent,cell_line,a549,a549,EXACT_LEXICAL,1.0,,,
PXD009900,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD010093,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD010093,BiologicalAgent,tissue,testis,testis,EXACT_LEXICAL,1.0,,,
PXD010093,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD010093,BiologicalAgent,sample_source,human testis,human testis sample,SEMANTIC_CANDIDATE,0.8675693869590759,,,
PXD010093,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD010154,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD010154,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD010154,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,tissue,lung,lung,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,cell_type,epithelial cell,epithelial cell,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,disease_state,lung adenocarcinoma,lung adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,cell_line,a549,a549,EXACT_LEXICAL,1.0,,,
PXD010286,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD010469,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD010469,BiologicalAgent,disease_state,urinary tract infections,urinary tract infection,SEMANTIC_CANDIDATE,0.9939019083976746,,MONDO:0100338,
PXD010469,BiologicalAgent,disease_state,vesicoureteral reflux,vesicoureteral reflux,EXACT_LEXICAL,1.0,,,
PXD010469,BiologicalAgent,sample_source,patient urine,urine,SEMANTIC_CANDIDATE,0.8496881723403931,,BTO:0001419,
PXD010469,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,tissue,cervix,cervix,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,tissue,placenta,placenta,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,cell_type,epithelial cell,epithelial cell,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,cell_type,myeloid cell,myeloid cell,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,sample_source,placental tissue,placental tissue,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,cell_line,hela,hela,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,cell_line,k562,k562,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD010630,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD010821,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD010821,BiologicalAgent,tissue,retina,retina,EXACT_LEXICAL,1.0,,,
PXD010821,BiologicalAgent,cell_type,retinal organoid,retinal organoids,SEMANTIC_CANDIDATE,0.9026472568511963,,,
PXD010821,BiologicalAgent,cell_type,retinal pigment epithelium,retinal pigment epithelium,EXACT_LEXICAL,1.0,,,
PXD010821,BiologicalAgent,disease_state,retinitis pigmentosa,retinitis pigmentosa,EXACT_LEXICAL,1.0,,,
PXD010821,BiologicalAgent,sample_source,cell culture,patient cell culture,SEMANTIC_CANDIDATE,0.8430396318435669,BTO:0000214,,
PXD010821,BiologicalAgent,material_type,cell culture,cell line,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD011075,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD011075,BiologicalAgent,sample_source,human tear fluid,human tear fluid,EXACT_LEXICAL,1.0,,,
PXD011075,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD011242,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD011242,BiologicalAgent,tissue,liver,liver,EXACT_LEXICAL,1.0,,,
PXD011242,BiologicalAgent,cell_type,hepatic stellate cells,hepatic stellate cell,SEMANTIC_CANDIDATE,0.9939087629318237,,CL:0000632,
PXD011242,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD011242,BiologicalAgent,cell_line,lx2,lx2,EXACT_LEXICAL,1.0,,,
PXD011242,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD011609,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD011609,BiologicalAgent,tissue,skin,skin,EXACT_LEXICAL,1.0,,,
PXD011609,BiologicalAgent,cell_type,epidermal cells,keratinocyte,SEMANTIC_CANDIDATE,0.8390815258026123,,CL:0000312,
PXD011609,BiologicalAgent,disease_state,actinic keratosis,actinic keratosis,EXACT_LEXICAL,1.0,,,
PXD011609,BiologicalAgent,disease_state,cutaneous squamous cell carcinoma,skin cancer,EXPANDED_BROADER,0.9,MONDO:0002529,MONDO:0002898,2
PXD011609,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD013923,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD013923,BiologicalAgent,tissue,skin,skin,EXACT_LEXICAL,1.0,,,
PXD013923,BiologicalAgent,cell_type,melanoma cell,melanoma cells,SEMANTIC_CANDIDATE,0.9916249513626099,,,
PXD013923,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD013923,BiologicalAgent,cell_line,a375,a375,EXACT_LEXICAL,1.0,,,
PXD013923,BiologicalAgent,cell_line,hek293,hek293,EXACT_LEXICAL,1.0,,,
PXD013923,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD020164,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD020164,BiologicalAgent,tissue,saliva,saliva,EXACT_LEXICAL,1.0,,,
PXD020164,BiologicalAgent,sample_source,volunteer firefighters,volunteer firefighters,EXACT_LEXICAL,1.0,,,
PXD020164,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD025899,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD025899,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD025899,BiologicalAgent,sample_source,healthy volunteers,healthy volunteers,EXACT_LEXICAL,1.0,,,
PXD025899,BiologicalAgent,sex,"15 female, 15 male",15 females and 15 males,SEMANTIC_CANDIDATE,0.9517197608947754,,,
PXD025899,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD025899,BiologicalAgent,developmental_stage,adult,adult,EXACT_LEXICAL,1.0,,,
PXD036023,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD036023,BiologicalAgent,cell_type,spermatozoa,spermatozoa,EXACT_LEXICAL,1.0,,,
PXD036023,BiologicalAgent,disease_state,helicobacter pylori infection,helicobacter pylori infection,EXACT_LEXICAL,1.0,,,
PXD036023,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD036023,BiologicalAgent,sample_source,patient semen,patient semen,EXACT_LEXICAL,1.0,,,
PXD036023,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD046405,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046405,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD046405,BiologicalAgent,sample_source,serum,blood serum,EXPANDED_NARROWER,0.9,BTO:0001239,BTO:0000133,1
PXD046405,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,tissue,kidney,kidney,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,cell_type,renal epithelial cells,renal epithelial cells,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,cell_line,htert-rpe1,htert-rpe1,EXACT_LEXICAL,1.0,,,
PXD046462,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD046550,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046550,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD046550,BiologicalAgent,disease_state,kidney transplant,kidney transplant,EXACT_LEXICAL,1.0,,,
PXD046550,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD046550,BiologicalAgent,sample_source,healthy controls,healthy donors,SEMANTIC_CANDIDATE,0.7740145921707153,,,
PXD046550,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD046676,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046676,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD046676,BiologicalAgent,sample_source,patient plasma,patient plasma,EXACT_LEXICAL,1.0,,,
PXD046676,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD046754,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD046754,BiologicalAgent,cell_type,macrophages,macrophage,SEMANTIC_CANDIDATE,0.9755964279174805,,CL:0000235,
PXD046754,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD046754,BiologicalAgent,material_type,cell culture,cell line,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD046846,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046846,BiologicalAgent,tissue,bone,bone,EXACT_LEXICAL,1.0,,,
PXD046846,BiologicalAgent,cell_type,ewing sarcoma cells,ewing sarcoma cell,SEMANTIC_CANDIDATE,0.9912827610969543,,,
PXD046846,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD046846,BiologicalAgent,cell_line,tc-71,tc-71,EXACT_LEXICAL,1.0,,,
PXD046846,BiologicalAgent,material_type,cell culture,cell line,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD047040,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047040,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD047040,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD047040,BiologicalAgent,sex,3 males and 3 females,3 males and 3 females,EXACT_LEXICAL,1.0,,,
PXD047040,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD047111,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047111,BiologicalAgent,tissue,kidney,kidney,EXACT_LEXICAL,1.0,,,
PXD047111,BiologicalAgent,cell_type,kidney cell,kidney cell,EXACT_LEXICAL,1.0,,,
PXD047111,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047111,BiologicalAgent,cell_line,hek293,hek293,EXACT_LEXICAL,1.0,,,
PXD047111,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD047228,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047228,BiologicalAgent,cell_type,cell,cell culture,SEMANTIC_CANDIDATE,0.7852038145065308,CL:0000000,,
PXD047228,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047228,BiologicalAgent,cell_line,293t cells,293t cells,EXACT_LEXICAL,1.0,,,
PXD047228,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,tissue,cornea,cornea,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,sample_source,mouse cornea,mouse cornea,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,age,8 weeks,8 weeks,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,sex,female,female,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,strain,balb/c,balb/c,EXACT_LEXICAL,1.0,,,
PXD047367,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD047507,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047507,BiologicalAgent,tissue,synovial joint,synovial tissue,SEMANTIC_CANDIDATE,0.8569285273551941,UBERON:0002217,,
PXD047507,BiologicalAgent,disease_state,aseptic implant loosening,aseptic implant loosening,EXACT_LEXICAL,1.0,,,
PXD047507,BiologicalAgent,disease_state,periprosthetic joint infection,periprosthetic joint infection (pji),SEMANTIC_CANDIDATE,0.9360078573226929,MONDO:0800179,,
PXD047507,BiologicalAgent,sample_source,patient synovial fluid,synovial fluid,SEMANTIC_CANDIDATE,0.8678402900695801,,,
PXD047507,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD047613,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047613,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047613,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,tissue,liver,liver,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,cell_type,hepatocyte,hepatocyte,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,disease_state,aatd,aatd,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,disease_state,algs,algs,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,disease_state,biliary atresia,biliary atresia,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,disease_state,pfic3,pfic3,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,sample_source,liver transplantation,liver transplantation,EXACT_LEXICAL,1.0,,,
PXD047823,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD048018,BiologicalAgent,species,saccharomyces cerevisiae,saccharomyces cerevisiae,EXACT_LEXICAL,1.0,,,
PXD048361,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048361,BiologicalAgent,tissue,gingiva,gum,ONTOLOGY_EQUIVALENT,1.0,UBERON:0001828,UBERON:0001828,0
PXD048361,BiologicalAgent,cell_type,fibroblast,fibroblasts,SEMANTIC_CANDIDATE,0.9647287130355835,CL:0000057,,
PXD048361,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD048361,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048361,BiologicalAgent,cell_line,hgf-1,hgf-1,EXACT_LEXICAL,1.0,,,
PXD048361,BiologicalAgent,material_type,cell line,cell culture,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD048511,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048511,BiologicalAgent,disease_state,neuroblastoma,neuroblastoma,EXACT_LEXICAL,1.0,,,
PXD048511,BiologicalAgent,sample_source,patient serum,blood serum,SEMANTIC_CANDIDATE,0.80213463306427,,BTO:0000133,
PXD048511,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD048603,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048603,BiologicalAgent,tissue,cervix,cervix,EXACT_LEXICAL,1.0,,,
PXD048603,BiologicalAgent,cell_type,neuroblastoma cell,neuroblastoma-derived cell,SEMANTIC_CANDIDATE,0.9462859630584717,,,
PXD048603,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048603,BiologicalAgent,cell_line,hela,hela,EXACT_LEXICAL,1.0,,,
PXD048603,BiologicalAgent,cell_line,sh-sy5y,sh-sy5y,EXACT_LEXICAL,1.0,,,
PXD048603,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD048682,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048682,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD048682,BiologicalAgent,cell_type,cd4+ t-cells,t cell,SEMANTIC_CANDIDATE,0.7002066373825073,,CL:0000084,
PXD048682,BiologicalAgent,sample_source,primary human t-cells,primary t cells,SEMANTIC_CANDIDATE,0.925161600112915,,,
PXD048682,BiologicalAgent,material_type,primary cells,primary cells,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,tissue,lung,lung,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,cell_type,epithelial cell,epithelial cell,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,disease_state,lung adenocarcinoma,lung adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,cell_line,a549,a549,EXACT_LEXICAL,1.0,,,
PXD048840,BiologicalAgent,material_type,cell culture,cell line,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD048934,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,cell_type,myeloid cell,myeloid cell,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,cell_type,t cell,t cell,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,cell_line,hl60,hl60,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,cell_line,jurkat,jurkat,EXACT_LEXICAL,1.0,,,
PXD048934,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,tissue,epididymis,epididymis,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,cell_type,sperm,sperm,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,age,8 to 10 weeks,8 to 10 weeks,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,sex,male,male,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,strain,icr,icr,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,material_type,primary cells,primary cells,EXACT_LEXICAL,1.0,,,
PXD049067,BiologicalAgent,developmental_stage,adult,adult,EXACT_LEXICAL,1.0,,,
PXD049249,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD049249,BiologicalAgent,cell_type,monocytes,monocyte,SEMANTIC_CANDIDATE,0.9632066488265991,,CL:0000576,
PXD049249,BiologicalAgent,disease_state,germ cell tumors,germ cell cancer,SEMANTIC_CANDIDATE,0.9134080410003662,,MONDO:0006290,
PXD049249,BiologicalAgent,cell_line,thp-1,thp-1,EXACT_LEXICAL,1.0,,,
PXD049249,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD050085,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD050085,BiologicalAgent,tissue,cervix,cervix,EXACT_LEXICAL,1.0,,,
PXD050085,BiologicalAgent,cell_type,epithelial cell,cervical epithelial cell,SEMANTIC_CANDIDATE,0.761238157749176,CL:0000066,,
PXD050085,BiologicalAgent,disease_state,cervical adenocarcinoma,cervical adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD050085,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD050085,BiologicalAgent,cell_line,hela,hela,EXACT_LEXICAL,1.0,,,
