field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
acquisition_method,prm,srm/mrm,UNRESOLVED,0.48508989810943604,MS:1003907,,
acquisition_method,prm,targeted sim/ddms2,UNRESOLVED,0.3421993851661682,MS:1003907,,
acquisition_method,prm,tmt 10plex,UNRESOLVED,0.3418225049972534,MS:1003907,,
acquisition_method,pseudoms3,data-dependent acquisition,UNRESOLVED,0.30457833409309387,,MS:1003221,
acquisition_method,pseudoms3,synchronous precursor selection ms3 (sps ms3),UNRESOLVED,0.5473357439041138,,,
acquisition_method,selected-reaction monitoring ms,dda,UNRESOLVED,0.28713101148605347,,MS:1003221,
acquisition_method,shotgun,shotgun proteomics,UNRESOLVED,0.6708494424819946,,,
acquisition_method,shotgun,targeted,UNRESOLVED,0.575921893119812,,,
acquisition_method,shotgun data acquisition,shotgun proteomics,SEMANTIC_CANDIDATE,0.7655298709869385,,,
acquisition_method,shotgun data acquisition,targeted proteomics,UNRESOLVED,0.5920850038528442,,,
acquisition_method,shotgun proteomics,dda,UNRESOLVED,0.34233808517456055,,MS:1003221,
acquisition_method,sps ms3,data-dependent acquisition,UNRESOLVED,0.30020052194595337,,MS:1003221,
acquisition_method,sps ms3,synchronous precursor selection ms3 (sps ms3),SEMANTIC_CANDIDATE,0.7901572585105896,,,
acquisition_method,sps-ms3,data-dependent acquisition,UNRESOLVED,0.3051462173461914,,MS:1003221,
acquisition_method,sps-ms3,dda,UNRESOLVED,0.2724943161010742,,MS:1003221,
acquisition_method,sps-ms3,dia,UNRESOLVED,0.3213540315628052,,MS:1003215,
acquisition_method,sps-ms3,shotgun proteomics,UNRESOLVED,0.42586612701416016,,,
acquisition_method,sps-ms3,sps-ms3,EXACT_LEXICAL,1.0,,,
acquisition_method,srm,data-dependent acquisition,UNRESOLVED,0.3689091205596924,MS:1000206,MS:1003221,
acquisition_method,srm,data-dependent acquisition (dda),UNRESOLVED,0.3453589677810669,MS:1000206,,
acquisition_method,srm,dda,UNRESOLVED,0.327975332736969,MS:1000206,MS:1003221,
acquisition_method,srm,dia,UNRESOLVED,0.3803195655345917,MS:1000206,MS:1003215,
acquisition_method,srm,prm,UNRESOLVED,0.564866304397583,MS:1000206,MS:1003907,
acquisition_method,srm,shotgun proteomics,UNRESOLVED,0.4278516173362732,MS:1000206,,
acquisition_method,srm,srm,EXACT_LEXICAL,1.0,,,
acquisition_method,srm,swath ms,UNRESOLVED,0.5218950510025024,MS:1000206,,
acquisition_method,srm,targeted mass spectrometry,UNRESOLVED,0.4486832916736603,MS:1000206,,
acquisition_method,surequant,dia,UNRESOLVED,0.35452866554260254,,MS:1003215,
acquisition_method,surequant,targeted,UNRESOLVED,0.37325602769851685,,,
acquisition_method,swath dia,dia,UNRESOLVED,0.647881031036377,,MS:1003215,
acquisition_method,swath dia,shotgun proteomics,UNRESOLVED,0.4360400438308716,,,
acquisition_method,target-decoy,data-dependent acquisition,UNRESOLVED,0.49608558416366577,,MS:1003221,
acquisition_method,targeted,all-ion fragmentation,UNRESOLVED,0.3960864543914795,,,
acquisition_method,targeted,data-dependent acquisition,UNRESOLVED,0.4977271258831024,,MS:1003221,
acquisition_method,targeted,data-dependent acquisition mode,UNRESOLVED,0.44845595955848694,,,
acquisition_method,targeted,dda,UNRESOLVED,0.3958466947078705,,MS:1003221,
acquisition_method,targeted,dia,UNRESOLVED,0.4044763445854187,,MS:1003215,
acquisition_method,targeted,parallel reaction monitoring,UNRESOLVED,0.4112595319747925,,MS:1003907,
acquisition_method,targeted,prm,UNRESOLVED,0.3635532259941101,,MS:1003907,
acquisition_method,targeted,shotgun proteomics,UNRESOLVED,0.47695139050483704,,,
acquisition_method,targeted,sim/ddms2,UNRESOLVED,0.3728761672973633,,,
acquisition_method,targeted,srm,UNRESOLVED,0.3873112201690674,,MS:1000206,
acquisition_method,targeted,srm/mrm,UNRESOLVED,0.327753484249115,,,
acquisition_method,targeted,targeted,EXACT_LEXICAL,1.0,,,
acquisition_method,targeted,targeted sim/ddms2,UNRESOLVED,0.5450754761695862,,,
acquisition_method,targeted,tmt 10plex,UNRESOLVED,0.4278395175933838,,,
acquisition_method,targeted,top-down proteomics,UNRESOLVED,0.49643903970718384,,MS:1003351,
acquisition_method,tmt,data-dependent acquisition,UNRESOLVED,0.37253034114837646,,MS:1003221,
acquisition_method,tmt,data-independent acquisition (dia),UNRESOLVED,0.33610886335372925,,,
acquisition_method,tmt,dda,UNRESOLVED,0.3434256911277771,,MS:1003221,
acquisition_method,tmt,tandem mass tagging (tmt),SEMANTIC_CANDIDATE,0.8351325988769531,,,
acquisition_method,tmt-lc/lc-ms/ms,data-dependent acquisition,UNRESOLVED,0.37128764390945435,,MS:1003221,
acquisition_method,tmt-ms/ms,data-dependent,UNRESOLVED,0.31179410219192505,,,
acquisition_method,tmt-ms/ms,dda,UNRESOLVED,0.2537790536880493,,MS:1003221,
acquisition_method,tomahto,data-dependent acquisition,UNRESOLVED,0.39030689001083374,,MS:1003221,
acquisition_method,tomahto,dda,UNRESOLVED,0.41625136137008667,,MS:1003221,
acquisition_method,tomahto,prm,UNRESOLVED,0.2884412705898285,,MS:1003907,
acquisition_method,tomahto,srm/mrm,UNRESOLVED,0.3010859489440918,,,
acquisition_method,top 15,dda,UNRESOLVED,0.36469483375549316,,MS:1003221,
acquisition_method,top 15,shotgun proteomics,UNRESOLVED,0.4595584273338318,,,
acquisition_method,top 30 data-dependent mode,dda,UNRESOLVED,0.4013928771018982,,MS:1003221,
acquisition_method,top-15,dda,UNRESOLVED,0.36802709102630615,,MS:1003221,
acquisition_method,top-five method,dda,UNRESOLVED,0.32326239347457886,,MS:1003221,
acquisition_method,top20 data-dependent mode,shotgun proteomics,UNRESOLVED,0.4169796109199524,,,
acquisition_method,untargeted,dda,UNRESOLVED,0.33833158016204834,,MS:1003221,
acquisition_method,untargeted,shotgun proteomics,UNRESOLVED,0.46328815817832947,,,
acquisition_method,wwa,dda,UNRESOLVED,0.4599423408508301,,MS:1003221,
acquisition_method,wwa,dia,UNRESOLVED,0.44353359937667847,,MS:1003215,
acquisition_method,wwa,wwa,EXACT_LEXICAL,1.0,,,
age,0-10 years old,0-10 years,UNRESOLVED_NUMERIC,0.0,,,
age,0-6 years,0-6 years,EXACT_LEXICAL,1.0,,,
age,1-month (pnd 31-38),1-month,UNRESOLVED_NUMERIC,0.0,,,
age,1-month (pnd 31-38),pnd 31–38,UNRESOLVED_NUMERIC,0.0,,,
age,10 weeks old,10 weeks,UNRESOLVED_NUMERIC,0.0,,,
age,10-12 weeks,10-12 weeks,EXACT_LEXICAL,1.0,,,
age,12 weeks,12 weeks,EXACT_LEXICAL,1.0,,,
age,12 yr old,12 yr old,EXACT_LEXICAL,1.0,,,
age,12 yr old,14 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,12 yr old,2 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,12 yr old,23 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,12 yr old,9 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,14 yr old,12 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,14 yr old,14 yr old,EXACT_LEXICAL,1.0,,,
age,14 yr old,2 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,14 yr old,23 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,14 yr old,9 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,14-month-old,14-month-old,EXACT_LEXICAL,1.0,,,
age,18,age ≥18 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 months,0.4–15 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 months,0.5–3 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 months,1–18 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 months,1–8.5 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 months,"4, 8, and 18 months",UNRESOLVED_NUMERIC,0.0,,,
age,18 months,p18,UNRESOLVED_NUMERIC,0.0,,,
age,18 to 75 years old,18 to 75 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 years,above 18 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 years or above,18 years or above,EXACT_LEXICAL,1.0,,,
age,18 ± 1 y,18 ± 1 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 ± 1 y,32 ± 5 years,UNRESOLVED_NUMERIC,0.0,,,
age,18 ± 1 y,33 ± 5 years,UNRESOLVED_NUMERIC,0.0,,,
age,18-22,18–22 years old,UNRESOLVED_NUMERIC,0.0,,,
age,18-22,55–65 years old,UNRESOLVED_NUMERIC,0.0,,,
age,18-45,18-45,EXACT_LEXICAL,1.0,,,
age,18-75,18-75,EXACT_LEXICAL,1.0,,,
age,19–40,19-40,UNRESOLVED_NUMERIC,0.0,,,
age,2 months,2 months,EXACT_LEXICAL,1.0,,,
age,2 months,22 months,UNRESOLVED_NUMERIC,0.0,,,
age,"2 years, range 1-8.5 years",0.4–15 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2 years, range 1-8.5 years",0.5–3 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2 years, range 1-8.5 years",1–18 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2 years, range 1-8.5 years",1–8.5 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2 years, range 1-8.5 years",p18,UNRESOLVED_NUMERIC,0.0,,,
age,2 yr old,12 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,2 yr old,14 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,2 yr old,2 yr old,EXACT_LEXICAL,1.0,,,
age,2 yr old,23 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,2 yr old,9 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,2-month-old,6-week-old,UNRESOLVED_NUMERIC,0.0,,,
age,"2.2 years, range 0.5-3 years",0.4–15 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2.2 years, range 0.5-3 years",0.5–3 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2.2 years, range 0.5-3 years",1–18 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2.2 years, range 0.5-3 years",1–8.5 years,UNRESOLVED_NUMERIC,0.0,,,
age,"2.2 years, range 0.5-3 years",p18,UNRESOLVED_NUMERIC,0.0,,,
age,20 to 43 years,20 to 43 years,EXACT_LEXICAL,1.0,,,
age,20 to 43 years,35–83 years,UNRESOLVED_NUMERIC,0.0,,,
age,20 to 60,20-60,UNRESOLVED_NUMERIC,0.0,,,
age,20 to 60,3-month-old and 17.8 ± 1.3-month-old,UNRESOLVED_NUMERIC,0.0,,,
age,20 to 60,6 months and 18 months,UNRESOLVED_NUMERIC,0.0,,,
age,20-45 years,20-45 years,EXACT_LEXICAL,1.0,,,
age,20-45 years,25-36 years,UNRESOLVED_NUMERIC,0.0,,,
age,"21-30, 41-50, ≥60",21-30,UNRESOLVED_NUMERIC,0.0,,,
age,"21-30, 41-50, ≥60",41-50,UNRESOLVED_NUMERIC,0.0,,,
age,"21-30, 41-50, ≥60",≥60,UNRESOLVED_NUMERIC,0.0,,,
age,"21–30, 41–50, ≥60",21-30,UNRESOLVED_NUMERIC,0.0,,,
age,"21–30, 41–50, ≥60",41-50,UNRESOLVED_NUMERIC,0.0,,,
age,"21–30, 41–50, ≥60",≥60,UNRESOLVED_NUMERIC,0.0,,,
age,22 months,2 months,UNRESOLVED_NUMERIC,0.0,,,
age,22 months,22 months,EXACT_LEXICAL,1.0,,,
age,23 yr old,12 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,23 yr old,14 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,23 yr old,2 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,23 yr old,23 yr old,EXACT_LEXICAL,1.0,,,
age,23 yr old,9 yr old,UNRESOLVED_NUMERIC,0.0,,,
age,24 to 40 years,24 to 40 years,EXACT_LEXICAL,1.0,,,
age,24 to 71 years old,24 to 71 years old,EXACT_LEXICAL,1.0,,,
age,24 to 71 years old,28 to 52 years old,UNRESOLVED_NUMERIC,0.0,,,
age,25,25,EXACT_LEXICAL,1.0,,,
age,25 to 40,25-40,UNRESOLVED_NUMERIC,0.0,,,
age,25-36 years,20-45 years,UNRESOLVED_NUMERIC,0.0,,,
age,25-36 years,25-36 years,EXACT_LEXICAL,1.0,,,
age,26 ± 3 years,26,UNRESOLVED_NUMERIC,0.0,,,
age,28 to 52 years old,24 to 71 years old,UNRESOLVED_NUMERIC,0.0,,,
age,28 to 52 years old,28 to 52 years old,EXACT_LEXICAL,1.0,,,
age,29±2 years old,29±2,UNRESOLVED_NUMERIC,0.0,,,
age,"3 months, 12 months, 20 months","3, 12, and 20 months",UNRESOLVED_NUMERIC,0.0,,,
age,3-week-old,3-week-old,EXACT_LEXICAL,1.0,,,
age,30 years old,30,UNRESOLVED_NUMERIC,0.0,,,
age,30 years old,43,UNRESOLVED_NUMERIC,0.0,,,
age,30 years old,46,UNRESOLVED_NUMERIC,0.0,,,
age,30 years old,55,UNRESOLVED_NUMERIC,0.0,,,
age,30 years old,60,UNRESOLVED_NUMERIC,0.0,,,
age,30-73,30-73 years,UNRESOLVED_NUMERIC,0.0,,,
age,30-73,36-83 years,UNRESOLVED_NUMERIC,0.0,,,
age,30.7 ± 5.4 years,30.7,UNRESOLVED_NUMERIC,0.0,,,
age,32,32 years old,UNRESOLVED_NUMERIC,0.0,,,
age,32 ± 5 y,18 ± 1 years,UNRESOLVED_NUMERIC,0.0,,,
age,32 ± 5 y,32 ± 5 years,UNRESOLVED_NUMERIC,0.0,,,
age,32 ± 5 y,33 ± 5 years,UNRESOLVED_NUMERIC,0.0,,,
age,32–78,32-78,UNRESOLVED_NUMERIC,0.0,,,
age,33 ± 5 y,18 ± 1 years,UNRESOLVED_NUMERIC,0.0,,,
age,33 ± 5 y,32 ± 5 years,UNRESOLVED_NUMERIC,0.0,,,
age,33 ± 5 y,33 ± 5 years,UNRESOLVED_NUMERIC,0.0,,,
age,33.3 ± 2.4,33.3,UNRESOLVED_NUMERIC,0.0,,,
age,33.3 ± 2.4,46.3,UNRESOLVED_NUMERIC,0.0,,,
age,33.3 ± 2.4,46.5,UNRESOLVED_NUMERIC,0.0,,,
age,33.3 ± 2.4,54.5,UNRESOLVED_NUMERIC,0.0,,,
age,33.3 ± 2.4,54.9,UNRESOLVED_NUMERIC,0.0,,,
age,33–86,68 years (range 33–86),UNRESOLVED_NUMERIC,0.0,,,
age,34,34,EXACT_LEXICAL,1.0,,,
age,34-89 years,34-89 years (average age: 64 years),UNRESOLVED_NUMERIC,0.0,,,
age,34-89 years,39-85 years (median age: 56 years),UNRESOLVED_NUMERIC,0.0,,,
age,35–65 years,35-65 years,UNRESOLVED_NUMERIC,0.0,,,
age,35–83 years,20 to 43 years,UNRESOLVED_NUMERIC,0.0,,,
age,35–83 years,35–83 years,EXACT_LEXICAL,1.0,,,
age,36-83,30-73 years,UNRESOLVED_NUMERIC,0.0,,,
age,36-83,36-83 years,UNRESOLVED_NUMERIC,0.0,,,
age,38-40 weeks,38-40 weeks,EXACT_LEXICAL,1.0,,,
age,38-week-old,38-week-old,EXACT_LEXICAL,1.0,,,
age,39-85 years,34-89 years (average age: 64 years),UNRESOLVED_NUMERIC,0.0,,,
age,39-85 years,39-85 years (median age: 56 years),UNRESOLVED_NUMERIC,0.0,,,
age,3–6 months,3–6 months,EXACT_LEXICAL,1.0,,,
age,4 months,"4, 8, and 18 months",UNRESOLVED_NUMERIC,0.0,,,
age,4 weeks,4 weeks,EXACT_LEXICAL,1.0,,,
age,4 weeks,8-12-week-old,UNRESOLVED_NUMERIC,0.0,,,
age,4 weeks,8–12 weeks,UNRESOLVED_NUMERIC,0.0,,,
age,4 weeks,four-week-old,UNRESOLVED_NUMERIC,0.0,,,
age,4-6 months,4-6 months,EXACT_LEXICAL,1.0,,,
age,4-6 weeks,4-6 weeks old,UNRESOLVED_NUMERIC,0.0,,,
age,41 to 53 days,41 to 53 days,EXACT_LEXICAL,1.0,,,
age,41 to 53 days,70 to 84 days,UNRESOLVED_NUMERIC,0.0,,,
age,41 to 53 days,99 to 212 days,UNRESOLVED_NUMERIC,0.0,,,
age,41.3 ± 10.4 years,41.3 ± 10.4 years,EXACT_LEXICAL,1.0,,,
age,42-44 weeks,30 weeks,UNRESOLVED_NUMERIC,0.0,,,
age,42-44 weeks,42-44 weeks,EXACT_LEXICAL,1.0,,,
age,43,55 years,UNRESOLVED_NUMERIC,0.0,,,
age,43 years old,30,UNRESOLVED_NUMERIC,0.0,,,
age,43 years old,43,UNRESOLVED_NUMERIC,0.0,,,
age,43 years old,46,UNRESOLVED_NUMERIC,0.0,,,
age,43 years old,55,UNRESOLVED_NUMERIC,0.0,,,
age,43 years old,60,UNRESOLVED_NUMERIC,0.0,,,
age,44 to 73,44 to 73 years,UNRESOLVED_NUMERIC,0.0,,,
age,45,45-year-old woman with aggressive nk leukemia,UNRESOLVED_NUMERIC,0.0,,,
age,45,50-year-old male with lgl-non-hodgkin lymphoma,UNRESOLVED_NUMERIC,0.0,,,
age,45,"63-year-old patient with a more aggressive cd3−, cd16+, and cd56+ lgl leukemia",UNRESOLVED_NUMERIC,0.0,,,
age,45,65-year-old woman with chronic t-lgll,UNRESOLVED_NUMERIC,0.0,,,
age,45 years,45,UNRESOLVED_NUMERIC,0.0,,,
age,45–75 years,45-75,UNRESOLVED_NUMERIC,0.0,,,
age,46 and 55 years old,30,UNRESOLVED_NUMERIC,0.0,,,
age,46 and 55 years old,43,UNRESOLVED_NUMERIC,0.0,,,
age,46 and 55 years old,46,UNRESOLVED_NUMERIC,0.0,,,
age,46 and 55 years old,55,UNRESOLVED_NUMERIC,0.0,,,
age,46 and 55 years old,60,UNRESOLVED_NUMERIC,0.0,,,
age,46.3 ± 4.6,33.3,UNRESOLVED_NUMERIC,0.0,,,
age,46.3 ± 4.6,46.3,UNRESOLVED_NUMERIC,0.0,,,
age,46.3 ± 4.6,46.5,UNRESOLVED_NUMERIC,0.0,,,
age,46.3 ± 4.6,54.5,UNRESOLVED_NUMERIC,0.0,,,
age,46.3 ± 4.6,54.9,UNRESOLVED_NUMERIC,0.0,,,
age,46.5 ± 13.2,33.3,UNRESOLVED_NUMERIC,0.0,,,
age,46.5 ± 13.2,46.3,UNRESOLVED_NUMERIC,0.0,,,
age,46.5 ± 13.2,46.5,UNRESOLVED_NUMERIC,0.0,,,
age,46.5 ± 13.2,54.5,UNRESOLVED_NUMERIC,0.0,,,
age,46.5 ± 13.2,54.9,UNRESOLVED_NUMERIC,0.0,,,
age,47 years,47,UNRESOLVED_NUMERIC,0.0,,,
age,5-18,5-18,EXACT_LEXICAL,1.0,,,
age,5-week-old,18-75,UNRESOLVED_NUMERIC,0.0,,,
age,50,45-year-old woman with aggressive nk leukemia,UNRESOLVED_NUMERIC,0.0,,,
age,50,50-year-old male with lgl-non-hodgkin lymphoma,UNRESOLVED_NUMERIC,0.0,,,
age,50,"63-year-old patient with a more aggressive cd3−, cd16+, and cd56+ lgl leukemia",UNRESOLVED_NUMERIC,0.0,,,
age,50,65-year-old woman with chronic t-lgll,UNRESOLVED_NUMERIC,0.0,,,
age,50-76,50-76 years,UNRESOLVED_NUMERIC,0.0,,,
age,50-80,50 to 80 years,UNRESOLVED_NUMERIC,0.0,,,
age,52,50-76 years,UNRESOLVED_NUMERIC,0.0,,,
age,5300-year-old,5300-year-old,EXACT_LEXICAL,1.0,,,
age,54.5 ± 4.5,33.3,UNRESOLVED_NUMERIC,0.0,,,
age,54.5 ± 4.5,46.3,UNRESOLVED_NUMERIC,0.0,,,
age,54.5 ± 4.5,46.5,UNRESOLVED_NUMERIC,0.0,,,
age,54.5 ± 4.5,54.5,UNRESOLVED_NUMERIC,0.0,,,
age,54.5 ± 4.5,54.9,UNRESOLVED_NUMERIC,0.0,,,
age,54.9 ± 4.0,33.3,UNRESOLVED_NUMERIC,0.0,,,
age,54.9 ± 4.0,46.3,UNRESOLVED_NUMERIC,0.0,,,
age,54.9 ± 4.0,46.5,UNRESOLVED_NUMERIC,0.0,,,
age,54.9 ± 4.0,54.5,UNRESOLVED_NUMERIC,0.0,,,
age,54.9 ± 4.0,54.9,UNRESOLVED_NUMERIC,0.0,,,
age,55,55 years,UNRESOLVED_NUMERIC,0.0,,,
age,55-65,18–22 years old,UNRESOLVED_NUMERIC,0.0,,,
age,55-65,55–65 years old,UNRESOLVED_NUMERIC,0.0,,,
age,55-76 yrs.,55-76 yrs,UNRESOLVED_NUMERIC,0.0,,,
age,59,50-76 years,UNRESOLVED_NUMERIC,0.0,,,
age,5–7 e14 embryos,30,UNRESOLVED_NUMERIC,0.0,,,
age,5–7 e14 embryos,43,UNRESOLVED_NUMERIC,0.0,,,
age,5–7 e14 embryos,46,UNRESOLVED_NUMERIC,0.0,,,
age,5–7 e14 embryos,55,UNRESOLVED_NUMERIC,0.0,,,
age,5–7 e14 embryos,60,UNRESOLVED_NUMERIC,0.0,,,
age,6,older than 60 years of age,UNRESOLVED_NUMERIC,0.0,,,
age,6 months,6 months of age,UNRESOLVED_NUMERIC,0.0,,,
age,6-12 weeks,6 to 12 weeks,UNRESOLVED_NUMERIC,0.0,,,
age,6-18 years,0-6 years,UNRESOLVED_NUMERIC,0.0,,,
age,6-7 weeks,6–7 weeks,UNRESOLVED_NUMERIC,0.0,,,
age,6-8 weeks,6-8 weeks,EXACT_LEXICAL,1.0,,,
age,6-8-week-old,6–8-week-old,UNRESOLVED_NUMERIC,0.0,,,
age,6-months old,6-months old,EXACT_LEXICAL,1.0,,,
age,6-week-old,6-week-old,EXACT_LEXICAL,1.0,,,
age,60,50-76 years,UNRESOLVED_NUMERIC,0.0,,,
age,60 years old,30,UNRESOLVED_NUMERIC,0.0,,,
age,60 years old,43,UNRESOLVED_NUMERIC,0.0,,,
age,60 years old,46,UNRESOLVED_NUMERIC,0.0,,,
age,60 years old,55,UNRESOLVED_NUMERIC,0.0,,,
age,60 years old,60,UNRESOLVED_NUMERIC,0.0,,,
age,61,50-76 years,UNRESOLVED_NUMERIC,0.0,,,
age,62,62,EXACT_LEXICAL,1.0,,,
age,62 years,62 years,EXACT_LEXICAL,1.0,,,
age,63,45-year-old woman with aggressive nk leukemia,UNRESOLVED_NUMERIC,0.0,,,
age,63,50-year-old male with lgl-non-hodgkin lymphoma,UNRESOLVED_NUMERIC,0.0,,,
age,63,"63-year-old patient with a more aggressive cd3−, cd16+, and cd56+ lgl leukemia",UNRESOLVED_NUMERIC,0.0,,,
