pxd,cohort,agent,field,old_count,new_count,status,equivalent_pairs,hierarchical_inclusive_pairs,semantic_inclusive_pairs,equivalent_jaccard,unmatched_earlier,unmatched_expanded
PXD007842,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD007842,abstract_only,BiologicalAgent,ethnicity,1,0,earlier_only_field,0,0,0,0.0,"[""angolan""]",[]
PXD007959,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD007959,with_methods,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD007959,with_methods,BiologicalAgent,cell_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD007959,with_methods,BiologicalAgent,disease_state,4,4,equivalent_value_sets,4,4,4,1.0,[],[]
PXD007959,with_methods,BiologicalAgent,sample_source,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mucosal layer aspirate""]","[""colon aspirate""]"
PXD007959,with_methods,BiologicalAgent,age,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD007959,with_methods,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD007959,with_methods,BiologicalAgent,developmental_stage,0,1,expanded_only_field,0,0,0,0.0,[],"[""pediatric""]"
PXD008076,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008076,abstract_only,BiologicalAgent,tissue,1,0,earlier_only_field,0,0,0,0.0,"[""brain""]",[]
PXD008076,abstract_only,BiologicalAgent,disease_state,2,1,partial_overlap,1,1,1,0.5,"[""normal""]",[]
PXD008076,abstract_only,BiologicalAgent,sample_source,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""patient csf""]","[""csf from fm patients"", ""csf from non-pain controls""]"
PXD008076,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008178,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008178,with_methods,BiologicalAgent,tissue,2,1,partial_overlap,1,1,1,0.5,"[""skin""]",[]
PXD008178,with_methods,BiologicalAgent,cell_type,2,1,partial_overlap,0,0,1,0.0,"[""fibroblast""]",[]
PXD008178,with_methods,BiologicalAgent,disease_state,3,1,partial_overlap,1,1,1,0.3333333333333333,"[""normal"", ""ssr3-cdg""]",[]
PXD008178,with_methods,BiologicalAgent,sample_source,3,1,partial_overlap,1,1,1,0.3333333333333333,"[""healthy donor fibroblasts"", ""patient fibroblasts""]",[]
PXD008178,with_methods,BiologicalAgent,cell_line,4,1,partial_overlap,1,1,1,0.25,"[""gm0038"", ""trap\u03b3-deficient cells (cdg359)"", ""trap\u03b4-deficient cells (cdg406)""]",[]
PXD008178,with_methods,BiologicalAgent,material_type,2,1,partial_overlap,1,1,1,0.5,"[""primary cells""]",[]
PXD008333,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008333,abstract_only,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008333,abstract_only,BiologicalAgent,cell_type,2,1,partial_overlap,1,1,1,0.5,"[""male germ cells""]",[]
PXD008333,abstract_only,BiologicalAgent,disease_state,2,1,partial_overlap,1,1,1,0.5,"[""oligospermia""]",[]
PXD008333,abstract_only,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008333,abstract_only,BiologicalAgent,sex,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008333,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008468,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008468,abstract_only,BiologicalAgent,tissue,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD008468,abstract_only,BiologicalAgent,disease_state,2,1,partial_overlap,0,1,1,0.0,"[""stemi""]",[]
PXD008468,abstract_only,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008468,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008581,abstract_only,BiologicalAgent,species,0,1,expanded_only_field,0,0,0,0.0,[],"[""homo sapiens""]"
PXD008581,abstract_only,BiologicalAgent,tissue,0,1,expanded_only_field,0,0,0,0.0,[],"[""vascular endothelium""]"
PXD008581,abstract_only,BiologicalAgent,cell_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""endothelial cell""]"
PXD008581,abstract_only,BiologicalAgent,sample_source,0,1,expanded_only_field,0,0,0,0.0,[],"[""cell culture""]"
PXD008581,abstract_only,BiologicalAgent,material_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""cell culture""]"
PXD008719,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008719,abstract_only,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008719,abstract_only,BiologicalAgent,cell_type,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD008719,abstract_only,BiologicalAgent,disease_state,1,2,partial_overlap,0,1,1,0.0,[],"[""disease free""]"
PXD008719,abstract_only,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008719,abstract_only,BiologicalAgent,cell_line,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD008719,abstract_only,BiologicalAgent,material_type,2,1,partial_overlap,0,0,1,0.0,"[""primary cells""]",[]
PXD008918,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008918,with_methods,BiologicalAgent,tissue,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""blood""]","[""liver""]"
PXD008918,with_methods,BiologicalAgent,cell_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD008918,with_methods,BiologicalAgent,disease_state,1,2,partial_overlap,1,1,1,0.5,[],"[""normal""]"
PXD008918,with_methods,BiologicalAgent,sample_source,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""peripheral blood monocytes""]","[""healthy donors"", ""patient blood""]"
PXD008918,with_methods,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008980,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008980,with_methods,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008980,with_methods,BiologicalAgent,cell_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD008980,with_methods,BiologicalAgent,disease_state,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""adenovirus type 2 infection"", ""normal""]","[""viral infectious disease""]"
PXD008980,with_methods,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008980,with_methods,BiologicalAgent,cell_line,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD008980,with_methods,BiologicalAgent,material_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD009095,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009095,with_methods,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009095,with_methods,BiologicalAgent,cell_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""epithelial cell""]","[""kidney""]"
PXD009095,with_methods,BiologicalAgent,disease_state,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009095,with_methods,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009095,with_methods,BiologicalAgent,cell_line,2,1,partial_overlap,0,0,1,0.0,"[""ad293""]",[]
PXD009095,with_methods,BiologicalAgent,material_type,1,2,partial_overlap,1,1,1,0.5,[],"[""recombinant protein""]"
PXD009161,abstract_only,BiologicalAgent,species,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mus musculus""]","[""homo sapiens""]"
PXD009161,abstract_only,BiologicalAgent,tissue,1,0,earlier_only_field,0,0,0,0.0,"[""blood""]",[]
PXD009161,abstract_only,BiologicalAgent,cell_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009161,abstract_only,BiologicalAgent,disease_state,0,1,expanded_only_field,0,0,0,0.0,[],"[""normal""]"
PXD009161,abstract_only,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009161,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009241,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009241,with_methods,BiologicalAgent,tissue,3,1,partial_overlap,0,0,1,0.0,"[""neck"", ""oral""]",[]
PXD009241,with_methods,BiologicalAgent,cell_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""oral keratinocyte""]","[""squamous epithelial cell""]"
PXD009241,with_methods,BiologicalAgent,disease_state,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD009241,with_methods,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009241,with_methods,BiologicalAgent,cell_line,4,4,equivalent_value_sets,4,4,4,1.0,[],[]
PXD009241,with_methods,BiologicalAgent,material_type,2,1,partial_overlap,1,1,1,0.5,"[""immortalized cells""]",[]
PXD009300,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009300,with_methods,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009300,with_methods,BiologicalAgent,cell_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009300,with_methods,BiologicalAgent,disease_state,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD009300,with_methods,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009300,with_methods,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009350,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009350,with_methods,BiologicalAgent,tissue,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD009350,with_methods,BiologicalAgent,cell_type,1,0,earlier_only_field,0,0,0,0.0,"[""plasma""]",[]
PXD009350,with_methods,BiologicalAgent,disease_state,2,2,semantic_candidate_value_sets,1,1,2,0.3333333333333333,[],[]
PXD009350,with_methods,BiologicalAgent,sample_source,1,3,partial_overlap,1,1,1,0.3333333333333333,[],"[""clinical weight management program"", ""weight loss study""]"
PXD009350,with_methods,BiologicalAgent,sex,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009350,with_methods,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009426,abstract_only,BiologicalAgent,species,0,2,expanded_only_field,0,0,0,0.0,[],"[""homo sapiens"", ""rattus rattus""]"
PXD009426,abstract_only,BiologicalAgent,tissue,0,2,expanded_only_field,0,0,0,0.0,[],"[""pancreas"", ""spleen""]"
PXD009426,abstract_only,BiologicalAgent,cell_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""melanocyte""]"
PXD009426,abstract_only,BiologicalAgent,disease_state,1,0,earlier_only_field,0,0,0,0.0,"[""normal""]",[]
PXD009426,abstract_only,BiologicalAgent,sample_source,1,3,partial_overlap,1,1,1,0.3333333333333333,[],"[""rat pancreas"", ""rat spleen""]"
PXD009426,abstract_only,BiologicalAgent,cell_line,0,1,expanded_only_field,0,0,0,0.0,[],"[""sk-mel""]"
PXD009426,abstract_only,BiologicalAgent,material_type,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD009500,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009500,with_methods,BiologicalAgent,tissue,1,0,earlier_only_field,0,0,0,0.0,"[""bone marrow""]",[]
PXD009500,with_methods,BiologicalAgent,cell_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD009500,with_methods,BiologicalAgent,disease_state,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009500,with_methods,BiologicalAgent,sample_source,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD009500,with_methods,BiologicalAgent,age,1,0,earlier_only_field,0,0,0,0.0,"[""paediatric""]",[]
PXD009500,with_methods,BiologicalAgent,material_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""primary cells""]","[""cell culture""]"
PXD009500,with_methods,BiologicalAgent,developmental_stage,1,0,earlier_only_field,0,0,0,0.0,"[""paediatric""]",[]
PXD009578,with_methods,BiologicalAgent,species,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD009578,with_methods,BiologicalAgent,tissue,3,2,partial_overlap,2,2,2,0.6666666666666666,"[""neuroblastoma""]",[]
PXD009578,with_methods,BiologicalAgent,cell_type,0,2,expanded_only_field,0,0,0,0.0,[],"[""dendritic cell"", ""neuron""]"
PXD009578,with_methods,BiologicalAgent,disease_state,6,1,partial_overlap,1,1,1,0.16666666666666666,"[""autoimmune encephalitis"", ""new-onset epilepsy"", ""normal"", ""opsoclonus myoclonus ataxia syndrome"", ""rasmussen encephalitis""]",[]
PXD009578,with_methods,BiologicalAgent,sample_source,4,2,partial_overlap,1,1,1,0.2,"[""cell culture"", ""surgical resection"", ""tumor biopsy""]","[""rat cerebellum""]"
PXD009578,with_methods,BiologicalAgent,age,5,5,no_accepted_overlap_review,0,0,0,0.0,"[""18 months"", ""2 years, range 1-8.5 years"", ""2.2 years, range 0.5-3 years"", ""8.2 years, range 1-18 years"", ""8.25 years, range 0.4-15 years""]","[""0.4\u201315 years"", ""0.5\u20133 years"", ""1\u201318 years"", ""1\u20138.5 years"", ""p18""]"
PXD009578,with_methods,BiologicalAgent,sex,2,2,semantic_candidate_value_sets,1,1,2,0.3333333333333333,[],[]
PXD009578,with_methods,BiologicalAgent,strain,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009578,with_methods,BiologicalAgent,material_type,5,2,partial_overlap,2,2,2,0.4,"[""cell culture"", ""cell line"", ""serum""]",[]
PXD009578,with_methods,BiologicalAgent,developmental_stage,3,2,partial_overlap,2,2,2,0.6666666666666666,"[""p18""]",[]
PXD009646,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009646,abstract_only,BiologicalAgent,tissue,1,2,partial_overlap,1,1,1,0.5,[],"[""brain""]"
PXD009646,abstract_only,BiologicalAgent,disease_state,1,2,partial_overlap,1,1,1,0.5,[],"[""alzheimer's disease""]"
PXD009646,abstract_only,BiologicalAgent,sample_source,1,2,partial_overlap,0,0,1,0.0,[],"[""pooled donors""]"
PXD009646,abstract_only,BiologicalAgent,material_type,1,2,partial_overlap,1,1,1,0.5,[],"[""cell culture""]"
PXD009760,abstract_only,BiologicalAgent,species,2,1,partial_overlap,1,1,1,0.5,"[""mus musculus""]",[]
PXD009760,abstract_only,BiologicalAgent,tissue,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""brain""]","[""cervix""]"
PXD009760,abstract_only,BiologicalAgent,cell_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""neuron""]","[""hela cell""]"
PXD009760,abstract_only,BiologicalAgent,disease_state,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""amyotrophic lateral sclerosis""]","[""cervical adenocarcinoma""]"
PXD009760,abstract_only,BiologicalAgent,sample_source,2,1,partial_overlap,1,1,1,0.5,"[""patient tissue""]",[]
PXD009760,abstract_only,BiologicalAgent,cell_line,0,1,expanded_only_field,0,0,0,0.0,[],"[""hela""]"
PXD009760,abstract_only,BiologicalAgent,material_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tissue""]","[""cell line""]"
PXD009839,abstract_only,BiologicalAgent,species,0,1,expanded_only_field,0,0,0,0.0,[],"[""homo sapiens""]"
PXD009839,abstract_only,BiologicalAgent,cell_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""fibroblast""]"
PXD009839,abstract_only,BiologicalAgent,disease_state,0,1,expanded_only_field,0,0,0,0.0,[],"[""normal""]"
PXD009839,abstract_only,BiologicalAgent,sample_source,0,1,expanded_only_field,0,0,0,0.0,[],"[""cell culture""]"
PXD009839,abstract_only,BiologicalAgent,material_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""cell culture""]"
PXD009900,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009900,with_methods,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009900,with_methods,BiologicalAgent,cell_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009900,with_methods,BiologicalAgent,disease_state,1,1,hierarchically_related_value_sets,0,1,1,0.0,[],[]
PXD009900,with_methods,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009900,with_methods,BiologicalAgent,cell_line,1,5,partial_overlap,1,1,1,0.2,[],"[""h2122"", ""h358"", ""h441"", ""h460""]"
PXD009900,with_methods,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD009950,abstract_only,BiologicalAgent,species,0,1,expanded_only_field,0,0,0,0.0,[],"[""homo sapiens""]"
PXD009950,abstract_only,BiologicalAgent,tissue,0,1,expanded_only_field,0,0,0,0.0,[],"[""blood""]"
PXD009950,abstract_only,BiologicalAgent,cell_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""hemoglobin""]"
PXD009950,abstract_only,BiologicalAgent,disease_state,0,1,expanded_only_field,0,0,0,0.0,[],"[""normal""]"
PXD009950,abstract_only,BiologicalAgent,sample_source,0,1,expanded_only_field,0,0,0,0.0,[],"[""human serum albumin""]"
PXD009950,abstract_only,BiologicalAgent,material_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""biofluid""]"
PXD010093,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010093,abstract_only,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010093,abstract_only,BiologicalAgent,cell_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""testis cells""]","[""diploid cell""]"
PXD010093,abstract_only,BiologicalAgent,disease_state,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010093,abstract_only,BiologicalAgent,sample_source,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD010093,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010154,with_methods,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010154,with_methods,BiologicalAgent,tissue,0,31,expanded_only_field,0,0,0,0.0,[],"[""adipose tissue"", ""adrenal gland"", ""bone marrow"", ""brain"", ""colon"", ""duodenum"", ""esophagus"", ""gall bladder"", ""heart"", ""hypophysis"", ""kidney"", ""liver"", ""lung"", ""lymph node"", ""ovary"", ""oviduct"", ""pancreas"", ""placenta"", ""prostate gland"", ""rectum"", ""salivary gland"", ""small intestine"", ""smooth muscle"", ""spleen"", ""stomach"", ""testis"", ""thyroid gland"", ""tonsil"", ""urinary bladder"", ""uterine endometrium"", ""vermiform appendix""]"
PXD010154,with_methods,BiologicalAgent,disease_state,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010154,with_methods,BiologicalAgent,sample_source,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""healthy human tissue""]","[""healthy donors""]"
PXD010154,with_methods,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,cell_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,disease_state,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,sample_source,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,cell_line,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010286,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010469,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010469,abstract_only,BiologicalAgent,tissue,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""kidney""]","[""urine""]"
PXD010469,abstract_only,BiologicalAgent,disease_state,2,3,partial_overlap,1,1,2,0.25,[],"[""normal""]"
PXD010469,abstract_only,BiologicalAgent,sample_source,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD010469,abstract_only,BiologicalAgent,age,0,1,expanded_only_field,0,0,0,0.0,[],"[""age-matched""]"
PXD010469,abstract_only,BiologicalAgent,material_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010469,abstract_only,BiologicalAgent,developmental_stage,0,1,expanded_only_field,0,0,0,0.0,[],"[""child""]"
PXD010630,abstract_only,BiologicalAgent,species,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010630,abstract_only,BiologicalAgent,tissue,3,3,equivalent_value_sets,3,3,3,1.0,[],[]
PXD010630,abstract_only,BiologicalAgent,cell_type,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD010630,abstract_only,BiologicalAgent,disease_state,2,0,earlier_only_field,0,0,0,0.0,"[""cervical adenocarcinoma"", ""chronic myeloid leukemia""]",[]
PXD010630,abstract_only,BiologicalAgent,sample_source,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD010630,abstract_only,BiologicalAgent,cell_line,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD010630,abstract_only,BiologicalAgent,material_type,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD010821,with_methods,BiologicalAgent,species,2,1,partial_overlap,1,1,1,0.5,"[""mus musculus""]",[]
PXD010821,with_methods,BiologicalAgent,tissue,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010821,with_methods,BiologicalAgent,cell_type,2,2,semantic_candidate_value_sets,1,1,2,0.3333333333333333,[],[]
