pxd,cohort,agent,field,old_values,new_values
PXD006571,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD006571,abstract_only,BiologicalAgent,BMI,[],[]
PXD006571,abstract_only,BiologicalAgent,cell_line,"[""jvm-13""]","[""jvm-13""]"
PXD006571,abstract_only,BiologicalAgent,sex,[],[]
PXD006571,abstract_only,BiologicalAgent,strain,[],[]
PXD006571,abstract_only,BiologicalAgent,material_type,"[""cell line"", ""primary cells""]","[""cell line"", ""tissue""]"
PXD006571,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD006571,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD006607,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD006607,abstract_only,BiologicalAgent,tissue,"[""brain""]","[""brain""]"
PXD006607,abstract_only,BiologicalAgent,cell_type,[],"[""brain cell""]"
PXD006607,abstract_only,BiologicalAgent,disease_state,"[""medulloblastoma""]","[""childhood medulloblastoma""]"
PXD006607,abstract_only,BiologicalAgent,sample_source,"[""primary human medulloblastomas""]","[""tumor samples""]"
PXD006607,abstract_only,BiologicalAgent,age,[],[]
PXD006607,abstract_only,BiologicalAgent,anatomic_site_tumor,[],"[""medulloblastoma""]"
PXD006607,abstract_only,BiologicalAgent,BMI,[],[]
PXD006607,abstract_only,BiologicalAgent,cell_line,[],[]
PXD006607,abstract_only,BiologicalAgent,sex,[],[]
PXD006607,abstract_only,BiologicalAgent,strain,[],[]
PXD006607,abstract_only,BiologicalAgent,material_type,"[""tissue""]","[""tissue""]"
PXD006607,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD006607,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD006770,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens"", ""mus musculus""]"
PXD006770,abstract_only,BiologicalAgent,tissue,"[""lung""]","[""airways"", ""lung""]"
PXD006770,abstract_only,BiologicalAgent,cell_type,[],"[""epithelial cell"", ""epithelial cells""]"
PXD006770,abstract_only,BiologicalAgent,disease_state,"[""chronic obstructive pulmonary disease"", ""cystic fibrosis""]","[""chronic obstructive pulmonary disease"", ""cystic fibrosis""]"
PXD006770,abstract_only,BiologicalAgent,sample_source,"[""mouse model"", ""patient lavage""]","[""epithelial cells"", ""human balf"", ""mice balf"", ""mucus plugs""]"
PXD006770,abstract_only,BiologicalAgent,age,[],[]
PXD006770,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD006770,abstract_only,BiologicalAgent,BMI,[],[]
PXD006770,abstract_only,BiologicalAgent,cell_line,[],[]
PXD006770,abstract_only,BiologicalAgent,sex,[],[]
PXD006770,abstract_only,BiologicalAgent,strain,[],[]
PXD006770,abstract_only,BiologicalAgent,material_type,"[""cell culture"", ""tissue""]","[""biofluid"", ""tissue""]"
PXD006770,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD006770,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD006897,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens"", ""mus musculus""]"
PXD006897,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]"
PXD006897,abstract_only,BiologicalAgent,cell_type,"[""podocyte""]","[""glomerular cell"", ""podocyte"", ""proximal tubule""]"
PXD006897,abstract_only,BiologicalAgent,disease_state,"[""genetic sclerotic and non-sclerotic proteinuric diseases"", ""proteinuric glomerular kidney disease"", ""sclerotic glomerular disease""]","[""proteinuric kidney disease""]"
PXD006897,abstract_only,BiologicalAgent,sample_source,"[""mice with kidney disease"", ""patients with kidney disease""]","[""mouse tissue"", ""patient tissue""]"
PXD006897,abstract_only,BiologicalAgent,age,[],[]
PXD006897,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD006897,abstract_only,BiologicalAgent,BMI,[],[]
PXD006897,abstract_only,BiologicalAgent,cell_line,[],[]
PXD006897,abstract_only,BiologicalAgent,sex,[],[]
PXD006897,abstract_only,BiologicalAgent,strain,[],[]
PXD006897,abstract_only,BiologicalAgent,material_type,"[""tissue""]","[""tissue""]"
PXD006897,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD006897,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD007149,abstract_only,BiologicalAgent,species,[],"[""homo sapiens""]"
PXD007149,abstract_only,BiologicalAgent,tissue,[],[]
PXD007149,abstract_only,BiologicalAgent,cell_type,[],"[""epithelial cell""]"
PXD007149,abstract_only,BiologicalAgent,disease_state,"[""normal""]",[]
PXD007149,abstract_only,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD007149,abstract_only,BiologicalAgent,age,[],[]
PXD007149,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007149,abstract_only,BiologicalAgent,BMI,[],[]
PXD007149,abstract_only,BiologicalAgent,cell_line,[],[]
PXD007149,abstract_only,BiologicalAgent,sex,[],[]
PXD007149,abstract_only,BiologicalAgent,strain,[],[]
PXD007149,abstract_only,BiologicalAgent,material_type,"[""cell culture""]","[""cell culture""]"
PXD007149,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD007149,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD007270,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens""]"
PXD007270,with_methods,BiologicalAgent,tissue,"[""embryo""]","[""embryo""]"
PXD007270,with_methods,BiologicalAgent,cell_type,"[""embryonic stem cell"", ""neural progenitor cell"", ""neuron""]","[""embryonic stem cell"", ""induced pluripotent stem cell"", ""stem cell""]"
PXD007270,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]"
PXD007270,with_methods,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD007270,with_methods,BiologicalAgent,age,[],[]
PXD007270,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007270,with_methods,BiologicalAgent,BMI,[],[]
PXD007270,with_methods,BiologicalAgent,cell_line,"[""e14"", ""h1 (wa01)"", ""h9 (wa09)"", ""hfib2-ips4"", ""hues6"", ""hues9""]","[""h1 (wa01)"", ""h9 (wa09)"", ""hfib2-ips4"", ""hues6"", ""hues9""]"
PXD007270,with_methods,BiologicalAgent,sex,[],[]
PXD007270,with_methods,BiologicalAgent,strain,"[""fvb/n""]",[]
PXD007270,with_methods,BiologicalAgent,material_type,"[""cell line""]","[""cell line""]"
PXD007270,with_methods,BiologicalAgent,developmental_stage,"[""embryonic""]",[]
PXD007270,with_methods,BiologicalAgent,ethnicity,[],[]
PXD007643,abstract_only,BiologicalAgent,species,"[""escherichia coli"", ""homo sapiens"", ""pichia pastoris""]","[""escherichia coli"", ""homo sapiens""]"
PXD007643,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]"
PXD007643,abstract_only,BiologicalAgent,cell_type,[],"[""blood plasma"", ""e. coli cells""]"
PXD007643,abstract_only,BiologicalAgent,disease_state,[],"[""normal""]"
PXD007643,abstract_only,BiologicalAgent,sample_source,"[""e. coli extract"", ""human blood plasma"", ""pichia pastoris extract""]","[""e. coli cells"", ""human plasma""]"
PXD007643,abstract_only,BiologicalAgent,age,[],[]
PXD007643,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007643,abstract_only,BiologicalAgent,BMI,[],[]
PXD007643,abstract_only,BiologicalAgent,cell_line,[],[]
PXD007643,abstract_only,BiologicalAgent,sex,[],[]
PXD007643,abstract_only,BiologicalAgent,strain,[],"[""dh5\u03b1""]"
PXD007643,abstract_only,BiologicalAgent,material_type,"[""biofluid"", ""cell extract"", ""protein standard""]","[""biofluid"", ""cell culture""]"
PXD007643,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD007643,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD007738,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens""]"
PXD007738,with_methods,BiologicalAgent,tissue,"[""embryo""]",[]
PXD007738,with_methods,BiologicalAgent,cell_type,"[""human embryonic stem cells"", ""human induced pluripotent stem cells"", ""mouse embryonic stem cells"", ""neuronal counterpart""]","[""embryonic stem cell"", ""neuron"", ""neuronal progenitor cell""]"
PXD007738,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]"
PXD007738,with_methods,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD007738,with_methods,BiologicalAgent,age,[],[]
PXD007738,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007738,with_methods,BiologicalAgent,BMI,[],[]
PXD007738,with_methods,BiologicalAgent,cell_line,"[""e14 mesc line was maintained in the naive state"", ""h9 (wa09) and h1 (wa01) hesc lines were obtained from wicell research institute"", ""hfib2-ips4"", ""hues6 and hues9 hesc lines were obtained from harvard stem cell institute""]","[""e14"", ""h1 (wa01)"", ""h9 (wa09)"", ""hfib2-ips4"", ""hues6"", ""hues9""]"
PXD007738,with_methods,BiologicalAgent,sex,[],[]
PXD007738,with_methods,BiologicalAgent,strain,"[""fvb/n""]",[]
PXD007738,with_methods,BiologicalAgent,material_type,"[""cell line"", ""primary cells""]","[""cell line""]"
PXD007738,with_methods,BiologicalAgent,developmental_stage,"[""embryonic""]","[""embryonic""]"
PXD007738,with_methods,BiologicalAgent,ethnicity,[],[]
PXD007842,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens"", ""trypanosoma brucei""]"
PXD007842,abstract_only,BiologicalAgent,tissue,[],[]
PXD007842,abstract_only,BiologicalAgent,cell_type,[],[]
PXD007842,abstract_only,BiologicalAgent,disease_state,"[""human african trypanosomiasis""]","[""trypanosomiasis""]"
PXD007842,abstract_only,BiologicalAgent,sample_source,"[""angolan individuals""]","[""patient cerebrospinal fluid"", ""patient saliva"", ""patient serum"", ""patient urine"", ""uninfected controls""]"
PXD007842,abstract_only,BiologicalAgent,age,[],[]
PXD007842,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007842,abstract_only,BiologicalAgent,BMI,[],[]
PXD007842,abstract_only,BiologicalAgent,cell_line,[],[]
PXD007842,abstract_only,BiologicalAgent,sex,[],[]
PXD007842,abstract_only,BiologicalAgent,strain,[],[]
PXD007842,abstract_only,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD007842,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD007842,abstract_only,BiologicalAgent,ethnicity,"[""angolan""]",[]
PXD007959,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD007959,with_methods,BiologicalAgent,tissue,"[""colon""]","[""colon""]"
PXD007959,with_methods,BiologicalAgent,cell_type,"[""mucosal epithelial cells""]","[""mucosal epithelial cells""]"
PXD007959,with_methods,BiologicalAgent,disease_state,"[""crohn's disease"", ""inflammatory bowel disease"", ""normal"", ""ulcerative colitis""]","[""crohn's disease"", ""inflammatory bowel disease"", ""normal"", ""ulcerative colitis""]"
PXD007959,with_methods,BiologicalAgent,sample_source,"[""mucosal layer aspirate""]","[""colon aspirate""]"
PXD007959,with_methods,BiologicalAgent,age,"[""<18 years old""]","[""<18 years old""]"
PXD007959,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007959,with_methods,BiologicalAgent,BMI,[],[]
PXD007959,with_methods,BiologicalAgent,cell_line,[],[]
PXD007959,with_methods,BiologicalAgent,sex,[],[]
PXD007959,with_methods,BiologicalAgent,strain,[],[]
PXD007959,with_methods,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD007959,with_methods,BiologicalAgent,developmental_stage,[],"[""pediatric""]"
PXD007959,with_methods,BiologicalAgent,ethnicity,[],[]
PXD008076,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008076,abstract_only,BiologicalAgent,tissue,"[""brain""]",[]
PXD008076,abstract_only,BiologicalAgent,cell_type,[],[]
PXD008076,abstract_only,BiologicalAgent,disease_state,"[""fibromyalgia"", ""normal""]","[""fibromyalgia""]"
PXD008076,abstract_only,BiologicalAgent,sample_source,"[""patient csf""]","[""csf from fm patients"", ""csf from non-pain controls""]"
PXD008076,abstract_only,BiologicalAgent,age,[],[]
PXD008076,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008076,abstract_only,BiologicalAgent,BMI,[],[]
PXD008076,abstract_only,BiologicalAgent,cell_line,[],[]
PXD008076,abstract_only,BiologicalAgent,sex,[],[]
PXD008076,abstract_only,BiologicalAgent,strain,[],[]
PXD008076,abstract_only,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD008076,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008076,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008178,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008178,with_methods,BiologicalAgent,tissue,"[""cervix"", ""skin""]","[""cervix""]"
PXD008178,with_methods,BiologicalAgent,cell_type,"[""cervical epithelial cell"", ""fibroblast""]","[""epithelial cell""]"
PXD008178,with_methods,BiologicalAgent,disease_state,"[""cervical adenocarcinoma"", ""normal"", ""ssr3-cdg""]","[""cervical adenocarcinoma""]"
PXD008178,with_methods,BiologicalAgent,sample_source,"[""cell culture"", ""healthy donor fibroblasts"", ""patient fibroblasts""]","[""cell culture""]"
PXD008178,with_methods,BiologicalAgent,age,[],[]
PXD008178,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008178,with_methods,BiologicalAgent,BMI,[],[]
PXD008178,with_methods,BiologicalAgent,cell_line,"[""gm0038"", ""hela"", ""trap\u03b3-deficient cells (cdg359)"", ""trap\u03b4-deficient cells (cdg406)""]","[""hela""]"
PXD008178,with_methods,BiologicalAgent,sex,[],[]
PXD008178,with_methods,BiologicalAgent,strain,[],[]
PXD008178,with_methods,BiologicalAgent,material_type,"[""cell line"", ""primary cells""]","[""cell line""]"
PXD008178,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD008178,with_methods,BiologicalAgent,ethnicity,[],[]
PXD008333,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008333,abstract_only,BiologicalAgent,tissue,"[""testis""]","[""testis""]"
PXD008333,abstract_only,BiologicalAgent,cell_type,"[""male germ cells"", ""spermatozoa""]","[""spermatozoa""]"
PXD008333,abstract_only,BiologicalAgent,disease_state,"[""idiopathic male infertility"", ""oligospermia""]","[""idiopathic male infertility""]"
PXD008333,abstract_only,BiologicalAgent,sample_source,"[""patient spermatozoa""]","[""patient spermatozoa""]"
PXD008333,abstract_only,BiologicalAgent,age,[],[]
PXD008333,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008333,abstract_only,BiologicalAgent,BMI,[],[]
PXD008333,abstract_only,BiologicalAgent,cell_line,[],[]
PXD008333,abstract_only,BiologicalAgent,sex,"[""male""]","[""male""]"
PXD008333,abstract_only,BiologicalAgent,strain,[],[]
PXD008333,abstract_only,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD008333,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008333,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008468,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008468,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood plasma""]"
PXD008468,abstract_only,BiologicalAgent,cell_type,[],[]
PXD008468,abstract_only,BiologicalAgent,disease_state,"[""myocardial infarction"", ""stemi""]","[""acute myocardial infarction""]"
PXD008468,abstract_only,BiologicalAgent,sample_source,"[""patient plasma""]","[""patient plasma""]"
PXD008468,abstract_only,BiologicalAgent,age,[],[]
PXD008468,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008468,abstract_only,BiologicalAgent,BMI,[],[]
PXD008468,abstract_only,BiologicalAgent,cell_line,[],[]
PXD008468,abstract_only,BiologicalAgent,sex,[],[]
PXD008468,abstract_only,BiologicalAgent,strain,[],[]
PXD008468,abstract_only,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD008468,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008468,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008581,abstract_only,BiologicalAgent,species,[],"[""homo sapiens""]"
PXD008581,abstract_only,BiologicalAgent,tissue,[],"[""vascular endothelium""]"
PXD008581,abstract_only,BiologicalAgent,cell_type,[],"[""endothelial cell""]"
PXD008581,abstract_only,BiologicalAgent,disease_state,[],[]
PXD008581,abstract_only,BiologicalAgent,sample_source,[],"[""cell culture""]"
PXD008581,abstract_only,BiologicalAgent,age,[],[]
PXD008581,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008581,abstract_only,BiologicalAgent,BMI,[],[]
PXD008581,abstract_only,BiologicalAgent,cell_line,[],[]
PXD008581,abstract_only,BiologicalAgent,sex,[],[]
PXD008581,abstract_only,BiologicalAgent,strain,[],[]
PXD008581,abstract_only,BiologicalAgent,material_type,[],"[""cell culture""]"
PXD008581,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008581,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008719,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008719,abstract_only,BiologicalAgent,tissue,"[""breast""]","[""breast""]"
PXD008719,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell"", ""fibroblast""]","[""epithelial cell"", ""fibroblast""]"
PXD008719,abstract_only,BiologicalAgent,disease_state,"[""breast carcinoma""]","[""breast cancer"", ""disease free""]"
PXD008719,abstract_only,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD008719,abstract_only,BiologicalAgent,age,[],[]
PXD008719,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008719,abstract_only,BiologicalAgent,BMI,[],[]
PXD008719,abstract_only,BiologicalAgent,cell_line,"[""mcf-7"", ""zr-75-1""]","[""mcf-7"", ""zr-75-1""]"
PXD008719,abstract_only,BiologicalAgent,sex,[],[]
PXD008719,abstract_only,BiologicalAgent,strain,[],[]
PXD008719,abstract_only,BiologicalAgent,material_type,"[""cell line"", ""primary cells""]","[""cell culture""]"
PXD008719,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008719,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008918,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008918,with_methods,BiologicalAgent,tissue,"[""blood""]","[""liver""]"
PXD008918,with_methods,BiologicalAgent,cell_type,"[""monocyte-derived hepatocyte-like cells""]","[""hepatocyte-like cell""]"
PXD008918,with_methods,BiologicalAgent,disease_state,"[""diclofenac-induced drug-induced liver injury""]","[""diclofenac-induced drug-induced liver injury"", ""normal""]"
PXD008918,with_methods,BiologicalAgent,sample_source,"[""peripheral blood monocytes""]","[""healthy donors"", ""patient blood""]"
