pxd	run	acquisition	cell_line	cell_part	disease	enrichment	fractionation	fragmentation	instrument	labeling	organism	tissue
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac08		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac09		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac10		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac11		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac12		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac13		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac14		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac15		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac16		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac17		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac18		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac19		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac20		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac21		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac22		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac23		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac24		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac25		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac26		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac27		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac28		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac29		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac30		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac31		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac32		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac33		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_33_rep3_Frac34		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac01		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac02		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac03		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac04		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac05		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac06		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac07		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac08		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac09		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac10		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac11		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_Frac12		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_frac_24_rep1_Frac23		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_frac_24_rep2_Frac23		HEK293				True				Homo sapiens	
PXD046372	OLEP07_200ng_CPR_HEK_180SPD_frac_24_rep3_Frac23		HEK293				True				Homo sapiens	
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_001	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_002	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_003	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_004	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_005	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_006	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_007	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_008	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_009	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_010	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_011	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_012	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_013	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_014	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_015	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_016	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_017	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_018	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_019	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_020	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_021	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_022	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_023	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_024	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_025	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_026	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_027	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_028	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_029	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_030	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_031	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_033	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_034	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_035	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_036	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_037	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_038	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_039	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_040	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_041	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_042	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_043	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_044	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_045	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_046	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_047	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_048	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_049	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_050	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_051	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_052	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_053	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_054	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_055	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_056	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_057	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_058	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_059	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_060	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_061	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_062	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_063	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_064	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_065	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_066	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_067	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_068	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_069	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_070	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_071	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_072	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_073	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_074	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_1_4th_075	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_001	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_002	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_003	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_004	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_005	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_006	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_007	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_008	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_009	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_010	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_011	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_012	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_013	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_014	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_015	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_016	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_017	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_018	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_019	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_020	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_021	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_022	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_023	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_024	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_025	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_026	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_027	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_028	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_029	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_030	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_031	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_033	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_034	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_035	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_036	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_037	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_038	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_039	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_040	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_041	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_042	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_043	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_044	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_045	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_046	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_047	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_048	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_049	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_050	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_051	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_052	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_053	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_054	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_055	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_056	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_057	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_058	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_059	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_060	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_061	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_062	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_063	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_064	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_065	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_066	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_067	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_068	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_069	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_070	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_071	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_072	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_073	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_074	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_2_4th_075	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_001	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_002	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_003	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_004	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_005	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_006	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_007	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_008	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_009	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_010	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_011	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_012	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_013	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_014	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_015	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_016	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_017	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_018	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_019	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_020	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_021	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_022	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_023	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_024	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_025	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_026	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_027	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_028	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_029	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_030	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_031	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_033	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_034	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_035	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_036	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_037	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_038	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_039	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_040	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_041	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_042	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_043	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_044	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_045	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_046	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_047	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_048	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_049	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_050	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_051	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_052	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_053	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_054	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_055	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_056	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_057	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_058	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_059	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_060	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_061	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_062	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_063	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_064	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_065	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_066	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_067	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_068	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_069	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_070	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_071	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_072	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_073	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_074	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_075	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_001_20230805011629	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_002_20230805062041	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_003_20230805042647	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_004_20230804220614	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_005_20230805104648	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_006_20230805004759	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_007_20230805043618	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_008_20230804230323	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_009_20230805005730	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_010_20230805063943	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_011_20230805111519	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_012_20230805013531	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_013_20230805052346	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_014_20230805032940	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_015_20230805053317	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_016_20230805105619	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_017_20230805041716	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_018_20230804213740	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_019_20230805060141	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_020_20230804225351	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_021_20230804214711	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_022_20230805091136	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_023_20230805075541	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_024_20230805015430	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_025_20230805031037	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_026_20230805085237	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_027_20230805000027	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_028_20230805025135	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_029_20230805051415	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_030_20230805110548	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_031_20230805071739	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_032_20230805102742	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_033_20230805044547	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_034_20230805001926	DIA										
PXD046417	20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_035_20230805003828	DIA										
