source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD008918	shard_0	unknown	unknown	['monocyte', 'hepatocyte-like cell']	unknown	Dili	cell culture	['patient peripheral blood', 'cell culture']	unknown	Homo sapiens	['blood', 'liver']	0.868	0.924	0.529	1.0	unknown	treated vs control	unknown	3	unknown	6	1	unknown	Shotgun proteomics	0.856	0.889	0.556	1.0	['Shotgun proteomics', 'DDA']	unknown	unknown	['Trypsin', 'LysC']	unknown	unknown	reverse phase column	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.876	0.941	0.529	1.0
PXD008980	shard_0	unknown	['IMR-90', 'IMR-90']	['lung fibroblast', 'fibroblast']	unknown	['Viral infectious disease', 'adenovirus type 2 infection']	cell line	cell culture	unknown	Homo sapiens	['lung', 'lung']	0.9	0.956	0.611	1.0	2	time course	time post infection	2	10	40	1	1	['Shotgun proteomics', 'SILAC']	0.9	0.8	1.0	1.0	Shotgun proteomics	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	['Q Exactive', 'Q-Exactive Orbitrap']	unknown	SILAC	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.905	1.0	0.526	1.0
PXD009095	shard_0	unknown	['HEK293', 'AD293', 'HEK293 6E']	permanent cell line cell	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	unknown	0.888	1.0	0.438	1.0	3	treated vs control	TLK2 constructs	3	unknown	12	3	3	shotgun proteomics	0.85	0.744	0.889	1.0	['DDA', 'Shotgun proteomics', 'Gel-based experiment']	55 mM	chloroacetamide	['trypsin', 'in-gel trypsin digested']	normalized collision energy 28%	unknown	unknown	higher-energy collisional dissociation (HCD)	['Q Exactive HF mass spectrometer', 'Q Exactive']	nanoelectrospray ion source	['label-free', 'Label free']	Orbitrap	['Cysteine carbamidomethylation', 'Protein N-terminal acetylation', 'oxidized methionine', 'pyroglutamate formation from glutamine', 'phosphorylation of serine, threonine and tyrosine', 'deamidation of asparagine and glutamine', 'phosphorylated residue']	10 mM	dithiothreitol (DTT)	0.935	0.9	0.923	1.0
PXD009161	shard_0	unknown	unknown	endothelial cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	unknown	0.8	0.857	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.833	0.933	0.333	1.0
PXD009241	shard_0	unknown	['FaDu', 'CAL 27', 'OKF6/TERT1', 'JHU-O28']	['Squamous epithelial cell', 'epithelial cell']	unknown	['Head and neck squamous cell carcinoma', 'cervical adenocarcinoma']	cell line	cell culture	unknown	Homo sapiens	['cervix', 'head and neck']	0.895	0.93	0.65	1.0	unknown	treated vs control	HNSCC vs normal	unknown	25	unknown	2	2	Shotgun proteomics	0.856	0.844	0.667	1.0	['DDA', 'Shotgun proteomics']	unknown	iodoacetamide	trypsin	40% normalized collision energy	unknown	SCX	HCD	LTQ Orbitrap Velos	ESI	iTRAQ	Orbitrap	['monohydroxylated residue', 'iTRAQ8plex-116 reporter+balance reagent acylated residue', 'iodoacetamide derivatized residue']	unknown	TCEP	0.917	0.9	0.833	1.0
PXD009300	shard_0	unknown	unknown	epithelial cell	unknown	['renal oncocytoma', 'chromophobe renal cell carcinoma']	tissue	FFPE tissue specimens	unknown	Homo sapiens	Kidney	0.857	0.927	0.467	1.0	6	treated vs control	tumor type	6	unknown	12	unknown	unknown	Shotgun proteomics	0.839	0.811	0.667	1.0	DDA	unknown	unknown	unknown	unknown	unknown	strong cation exchange chromatography	unknown	['Q Exactive', 'Q-Exactive plus']	ESI	['isotopic triplex dimethylation', 'triplex isotopic dimethylation']	Orbitrap	unknown	unknown	unknown	0.85	0.912	0.471	1.0
PXD009350	shard_0	unknown	unknown	unknown	adult	['obesity', 'overweight']	biofluid	patient plasma	1448 females and 584 males	Homo sapiens	blood plasma	0.83	0.82	0.6	1.0	unknown	time course	weight loss	577	unknown	577	2	2	shotgun proteomics	0.9	0.889	0.778	1.0	DDA	150 mM	Iodoacetamide	trypsin	35% of the normalized collision energy	affinity	SCX	HCD	LTQ Orbitrap Elite	ESI	TMT	Orbitrap	['Ammonia-loss', 'TMT6plex', 'Dehydrated', 'Deamidated', 'Carbamidomethyl', 'Oxidation', 'Acetyl']	20 mM	tris(2-carboxyethyl) phosphine hydrochloride	0.91	0.819	1.0	1.0
PXD009426	shard_0	unknown	unknown	Melanocyte	unknown	unknown	unknown	unknown	unknown	['Rattus rattus', 'Homo sapiens']	['Spleen', 'Pancreas']	0.863	1.0	0.312	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	Shotgun proteomics	unknown	unknown	['Lys-c', 'trypsin']	unknown	unknown	unknown	unknown	Q Exactive	unknown	TIC	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'carbamoylated residue']	unknown	unknown	0.886	0.972	0.5	1.0
PXD009500	shard_0	unknown	unknown	bone marrow stromal cells	paediatric	normal	cell culture	bone marrow aspirates	unknown	Homo sapiens	bone marrow	0.868	0.936	0.5	1.0	unknown	time course	time	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.822	0.911	0.333	1.0	DDA	unknown	unknown	trypsin	28 eV	unknown	unknown	HCD	Orbitrap Fusion Lumos	unknown	SILAC	Orbitrap	['Carbamidomethylation', 'N-terminal protein acetylation', 'methionine oxidation']	unknown	unknown	0.856	0.876	0.588	1.0
PXD009578	shard_0	['2 years, range 1–8.5 years', '2.2 years, range 0.5–3 years', '8.2 years, range 1–18 years', '8.25 years, range 0.4–15 years']	unknown	Dendritic cell	postnatal	Neuroblastoma	['tissue', 'biofluid']	rat cerebellum	male	['Rattus norvegicus', 'Homo sapiens']	Brain	0.889	0.863	0.789	1.0	unknown	case vs control	OMAS vs healthy control	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.811	0.889	0.333	1.0	DDA	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Q Exactive', 'Q Exactive']	unknown	['Protein Abundance Index - PAI', 'label-free']	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.829	0.894	0.412	1.0
PXD009646	shard_0	unknown	unknown	unknown	unknown	"['normal', ""Alzheimer's disease""]"	biofluid	donor CSF	unknown	Homo sapiens	brain	0.817	0.873	0.4	1.0	unknown	cross-sectional	unknown	1	unknown	1	unknown	unknown	shotgun proteomics	0.85	0.922	0.444	1.0	unknown	unknown	Carbamidomethyl	unknown	unknown	unknown	off-gel electrophoresis	unknown	LTQ Orbitrap Elite	unknown	TMT	Orbitrap	['Ammonia-loss', 'TMT6plex', 'Dehydrated', 'Deamidated', 'Carbamidomethyl', 'Oxidation', 'Acetyl']	unknown	unknown	0.912	0.995	0.571	1.0
PXD009760	shard_0	unknown	Hela cell	unknown	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	cervix	0.818	0.893	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['symmetric dimethyl-L-arginine', 'asymmetric dimethyl-L-arginine']	unknown	unknown	0.831	0.938	0.312	1.0
PXD009839	shard_0	unknown	unknown	Fibroblast	unknown	HCMV infection	Cell culture	cell culture	unknown	Homo sapiens	unknown	0.861	0.979	0.357	1.0	unknown	time course	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.817	0.944	0.222	1.0	unknown	unknown	iodoacetamide	unknown	unknown	immunoaffinity purification	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'deamidated residue']	unknown	unknown	0.872	0.944	0.5	1.0
PXD009900	shard_0	unknown	A549	epithelial cell	unknown	lung adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	lung	0.886	0.971	0.5	1.0	3	treated vs control	siRNA depletion and trametinib treatment	3	unknown	6	unknown	unknown	Shotgun proteomics	0.861	0.856	0.667	1.0	['Shotgun proteomics', 'unknown']	unknown	['iodoacetic acid', 'unknown']	unknown	unknown	TiO2	unknown	unknown	['Q Exactive', 'unknown']	unknown	['MS1 intensity based label-free quantification method', 'label-free', 'unknown']	['Orbitrap', 'unknown']	['monohydroxylated residue', 'phosphorylated residue', 'acetylated residue', 'iodoacetic acid derivatized residue', 'unknown']	unknown	unknown	0.872	0.968	0.44	1.0
PXD009950	shard_0	unknown	unknown	unknown	unknown	normal	biofluid	['cell culture', 'patient serum']	unknown	['Homo sapiens', 'Porphyromonas gingivalis']	blood	0.772	0.769	0.438	1.0	unknown	treated vs control	['presence or absence of peptide acceptors', 'gingipain vs trypsin']	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.825	0.89	0.4	1.0	DDA	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Cysteinyl']	unknown	unknown	0.826	0.865	0.471	1.0
PXD010093	shard_0	unknown	unknown	Diploid cell	unknown	normal	tissue	human testis	unknown	Homo sapiens	Testis	0.85	0.929	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	unknown	unknown	iodoacetamide derivatized residue	['trypsin', 'LysargiNase']	unknown	LMW protein enrichment	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.869	0.917	0.556	1.0
PXD010154	shard_0	unknown	unknown	unknown	unknown	normal	tissue	healthy donors	unknown	Homo sapiens	['bone marrow', 'adipose tissue', 'heart', 'salivary gland', 'oviduct', 'ovary', 'vermiform appendix', 'urinary bladder', 'lung', 'small intestine', 'placenta', 'hypophysis', 'thyroid gland', 'gall bladder', 'spleen', 'rectum', 'colon', 'tonsil', 'duodenum', 'prostate gland', 'lymph node', 'uterine endometrium', 'pancreas', 'liver', 'adrenal gland', 'smooth muscle', 'stomach', 'kidney', 'brain', 'esophagus', 'testis']	0.952	0.986	0.795	1.0	29	unknown	unknown	29	unknown	29	unknown	unknown	Shotgun proteomics	0.883	0.989	0.444	1.0	Shotgun proteomics	40 mM	['chloroacetamide', 'iodoacetamide derivatized residue']	['trypsin', 'LysC', 'ArgC', 'GluC', 'AspN', 'LysN', 'chymotrypsin']	['25%', '35%', '28%']	unknown	hSAX	['HCD', 'CID', 'EThcD', 'ETD']	['Orbitrap Fusion Lumos', 'Q Exactive Plus', 'Q Exactive HF']	ESI	['label-free', 'MS1 intensity based label-free quantification method']	['Orbitrap', 'Ion Trap']	['acetylated residue', 'L-methionine sulfoxide', 'iodoacetamide derivatized residue', 'carbamidomethyl (C)', 'Oxidation (M)', 'acetylation (protein N‐Term)', 'carbamidomethylation', 'oxidation']	10 mM	tris(2‐carboxyethyl)phosphin hydrochloride	0.961	0.932	0.974	1.0
PXD010286	shard_0	unknown	A549	epithelial cell	unknown	lung adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	Lung	0.829	0.857	0.5	1.0	3	time course	unknown	3	unknown	unknown	unknown	unknown	Shotgun proteomics	0.85	0.922	0.444	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.817	0.927	0.267	1.0
PXD010469	shard_0	unknown	unknown	unknown	['children', 'adult']	['Vesicoureteral reflux', 'Urinary tract infection', 'normal']	biofluid	['patient urine', 'healthy donor urine']	unknown	Homo sapiens	['kidney', 'bladder', 'ureter', 'urinary tract']	0.812	0.776	0.619	1.0	22	case vs control	VUR vs control	22	unknown	44	unknown	unknown	Shotgun proteomics	0.872	0.878	0.667	1.0	DDA	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.83	0.9	0.4	1.0
PXD010630	shard_0	unknown	['K562', 'HeLa']	['myeloid cell', 'epithelial cell']	unknown	['chronic myeloid leukemia', 'cervical adenocarcinoma']	['cell line', 'tissue']	['cell culture', 'placental tissue']	unknown	Homo sapiens	Placenta	0.853	0.853	0.632	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.822	1.0	0.111	1.0	['Shotgun proteomics', 'parallel reaction monitoring']	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'deamidated residue']	unknown	unknown	0.889	0.968	0.526	1.0
PXD010821	shard_0	unknown	unknown	['retinal pigment epithelium (RPE)', 'retinal organoids', 'photoreceptors', 'fibroblasts', 'iPSC']	unknown	autosomal dominant retinitis pigmentosa (RP)	cell culture	['patient-derived retinal organoids', 'patient-derived RPE']	unknown	Homo sapiens	Retina	0.887	0.942	0.579	1.0	3	treated vs control	RP11VS vs Cas9-corrected	3	20	2	3	3	Shotgun proteomics	0.917	0.833	1.0	1.0	['DDA', 'inferred: data-dependent']	unknown	iodoacetamide	trypsin	['NCE of 35', 'NCE of 65', 'NCE of 32']	unknown	['high-pH', 'inferred: reverse phase']	['CID', 'HCD']	['Orbitrap Fusion', 'Q Exactive HF-X']	nanoESI	TMT	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue', 'protein N-terminal acetylation', 'methionine oxidation', 'glutamine/asparagine deamidation', 'cysteine carbamidomethylation', 'TMT2plex on both peptide N terminus and lysine residue']	unknown	TCEP	0.904	0.852	0.889	1.0
PXD011075	shard_0	unknown	unknown	unknown	unknown	Disease free	biofluid	human tear fluid	unknown	Homo sapiens	Tear	0.854	0.964	0.357	1.0	unknown	unknown	unknown	unknown	48	unknown	unknown	unknown	Shotgun proteomics	0.844	1.0	0.222	1.0	DDA	unknown	iodoacetamide	unknown	unknown	unknown	SDS gel electrophoresis	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.853	0.894	0.529	1.0
PXD011242	shard_0	unknown	LX2	['Hepatic stellate cell', 'hepatic stellate cells']	unknown	radiation-induced liver fibrosis	cell line	cell culture	unknown	Homo sapiens	liver	0.853	0.893	0.533	1.0	unknown	treated vs control	['X-ray irradiation', 'TGF-β1', 'cotreatment']	unknown	unknown	unknown	unknown	unknown	iTRAQ LC-MS/MS	0.85	0.918	0.455	1.0	DDA	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	nanoESI	iTRAQ	Orbitrap	unknown	unknown	unknown	0.833	0.933	0.333	1.0
PXD011609	shard_0	unknown	unknown	['Keratinocyte', 'epidermis']	unknown	"['Skin cancer', 'Squamous cell carcinoma', 'Actinic keratosis', ""Bowen's disease""]"	formalin-fixed paraffin embedded samples	tissue biopsy	unknown	Homo sapiens	Skin	0.881	0.939	0.556	1.0	3	case vs control	disease state	3	unknown	3	unknown	unknown	Shotgun proteomics	0.861	0.856	0.667	1.0	Shotgun proteomics	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	LTQ Orbitrap	unknown	Spectrum counting	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.884	0.994	0.438	1.0
PXD013923	shard_0	unknown	['A375', 'HEK293']	Fibroblast	unknown	Skin cancer	cell culture	cell culture	unknown	Homo sapiens	unknown	0.893	1.0	0.467	1.0	['3', '3', '3', '3', '3']	treated vs control	['Dabrafenib', 'Trametinib', 'SCH772984', 'DMSO control']	3	32	['16', '16']	3	3	Shotgun proteomics	0.944	0.888	1.0	1.0	DDA	1 in 100	Chloroacetamide	['Lys-C', 'trypsin']	unknown	TiO2	SCX	MS2	Q Exactive	unknown	SILAC	Orbitrap	['phosphorylated residue', 'Methionine oxidation', 'protein N-terminal acetylation', 'serine/threonine/tyrosine phosphorylation', 'cysteine carbamidomethylation']	1 mM	Dithiothritol	0.927	0.895	0.9	1.0
PXD020164	shard_0	unknown	unknown	unknown	unknown	normal	biofluid	volunteer firefighters	unknown	Homo sapiens	saliva	0.825	0.907	0.357	1.0	13	time course	prior vs after exercise	13	unknown	26	unknown	unknown	Shotgun proteomics	0.839	0.811	0.667	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	monohydroxylated residue	unknown	unknown	0.82	0.933	0.267	1.0
PXD025899	shard_0	unknown	unknown	unknown	adult	Disease free	biofluid	healthy volunteers	15 female, 15 male	Homo sapiens	Sweat	0.882	0.964	0.5	1.0	30	cross-sectional	unknown	30	unknown	30	unknown	unknown	Shotgun proteomics	0.728	0.767	0.556	0.778	DDA	20 mM	iodoacetamide	trypsin	28	unknown	unknown	HCD	Q Exactive Plus	ESI	label-free	Orbitrap	['monohydroxylated residue', 'deamidated residue', 'iodoacetamide derivatized residue', 'carbamidomethylation', 'oxidation', 'deamidation']	['10 mM', '11 mM']	DTT	0.912	0.862	0.905	1.0
PXD036023	shard_0	unknown	unknown	['spermatozoa', 'sperm']	unknown	Helicobacter pylori infection	tissue	['sperm samples', 'patient sperm']	male	Homo sapiens	Testis	0.856	0.887	0.562	1.0	1	time course	medication vs withdrawal	1	unknown	unknown	unknown	unknown	Shotgun proteomics	0.844	0.867	0.556	1.0	['DIA', 'Shotgun proteomics']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.856	0.963	0.375	1.0
PXD046405	shard_0	unknown	unknown	['neutrophil', 'liver', 'gallbladder']	unknown	normal	['biofluid', 'recombinant protein', 'synthetic peptide']	blood serum	unknown	Homo sapiens	['liver', 'gallbladder']	0.832	0.832	0.579	1.0	unknown	time course	glycosylation	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.833	0.933	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	complex glycosylation	unknown	unknown	0.847	0.96	0.333	1.0
PXD046462	shard_0	unknown	hTERT-RPE1	['epithelial cell', 'renal epithelial cell']	unknown	normal	cell culture	cell culture	unknown	Homo sapiens	unknown	0.877	0.967	0.467	1.0	unknown	time course	serum or LPA	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'label-free phosphoproteomics']	0.825	0.89	0.4	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	TIC	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.863	0.967	0.4	1.0
PXD046550	shard_0	unknown	unknown	unknown	unknown	['kidney transplant', 'healthy']	biofluid	['patient plasma', 'healthy plasma']	unknown	Homo sapiens	blood	0.812	0.85	0.438	1.0	unknown	longitudinal	unknown	2	66	14	unknown	unknown	bottom-up proteomics	0.872	0.922	0.556	1.0	['DIA', 'data-independent mode (DIA)']	40 mM chloroacetamide	chloroacetamide	['trypsin', 'LysC']	unknown	unknown	['Size Exclusion Chromatography (SEC)', 'SCX']	['HCD', 'HCD']	Orbitrap Exploris 480	ESI	label-free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue', 'Carbamidomethylation', 'Methionine oxidation']	10 mM tris (2-carboxyethyl) phosphine (TCEP)	tris (2-carboxyethyl) phosphine (TCEP)	0.934	0.905	0.909	1.0
PXD046676	shard_0	unknown	unknown	unknown	unknown	acute ischemic stroke	biofluid	cell culture	unknown	Homo sapiens	blood	0.825	0.907	0.357	1.0	10	time course	time	10	unknown	20	unknown	unknown	bottom-up proteomics	0.822	0.778	0.667	1.0	['Data-independent acquisition', 'Data-dependent acquisition']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	LTQ Orbitrap	unknown	unknown	unknown	['monohydroxylated residue', 'acetylated residue', '(R)-5-oxo-1', 'deamidated residue']	unknown	unknown	0.874	1.0	0.368	1.0
PXD046754	shard_0	unknown	unknown	['macrophage', 'macrophage']	unknown	normal	cell culture	cell culture	unknown	Mus musculus	unknown	0.793	0.827	0.4	1.0	unknown	treated vs control	LPS stimulation	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.811	0.889	0.333	1.0	Data-dependent acquisition	unknown	iodoacetamide	['trypsin', 'Lys-C']	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	SILAC	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.897	0.972	0.556	1.0
PXD046846	shard_0	unknown	TC-71	Extracellular exosome	unknown	['Ewing sarcoma', 'Peripheral primitive neuroectodermal tumor']	cell line	cell culture	unknown	Homo sapiens	bone	0.893	0.973	0.533	1.0	unknown	treated vs control	CD99-silenced vs CD99-scr	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.783	0.833	0.333	1.0	['DDA', 'Data-dependent acquisition']	200 mM	iodoacetamide	Trypsin	30	unknown	unknown	HCD	['Orbitrap Q-Exactive Plus', 'Q Exactive']	ESI	['label-free', 'TIC']	Orbitrap	['carbamidomethylation', 'oxidation', 'monohydroxylated residue', 'carbamoylated residue']	200 mM	DTT	0.96	0.957	0.905	1.0
